date,os,vertical,country,dau,avg_user_spend,cftd,avg_cpm,avg_cpi,avg_ftd_rate,total_gross_spend,,,Exclude MAU from the final output
2024-10-19,ANDROID,Sportsbetting,USA,1474296,273.85971,273.85971,12.22557133,56.38240052,0.1111111111,2295.274724,,,
2024-10-19,IOS,Sportsbetting,USA,3441485,236.2828024,337.759182,8.678344333,34.56410093,0.0982309222,41425.77639,,,
2024-10-19,IOS,Sportsbetting,PHL,5687,,,,,,,,,
2024-10-19,ANDROID,Sportsbetting,PHL,21815,,,,,,,,,
2024-10-19,ANDROID,RMG,PHL,93027,13.57310974,,1.2344502,0.42879962,,847.6085178,,,
2024-10-19,IOS,RMG,PHL,13267,,,,,,,,,
2024-10-19,ANDROID,RMG,GBR,846945,112.2916625,,27.05277736,14.18537549,0,3924.36077,,,
2024-10-19,IOS,Sportsbetting,GBR,1980865,,,0.151954,11.05912393,,387.0693375,,,
2024-10-19,IOS,RMG,GBR,1475391,127.2380487,129.5546365,14.980109,20.83424139,0.02325910216,14005.84747,,,
2024-10-19,ANDROID,Sportsbetting,GBR,710706,,,,,,,,,
2024-10-19,IOS,RMG,ESP,108299,,,0.04328,5.74133268,,5.74133268,,,
2024-10-19,IOS,Sportsbetting,ESP,443275,265.4226074,265.4226074,3.325425,38.69761295,0.05612244898,6410.532072,,,
2024-10-19,ANDROID,Sportsbetting,ESP,1408558,284.6247005,284.6247005,4.6782545,17.06344319,0.06066176471,1358.702844,,,
2024-10-19,ANDROID,RMG,ESP,778823,27.79200704,,15.12296086,6.070987114,,89.05398377,,,
2024-10-19,IOS,RMG,DEU,332853,347.3050504,,38.66558933,17.55229846,,2986.336404,,,
2024-10-19,ANDROID,RMG,DEU,409978,152.0925557,,18.6494985,10.42932471,,1041.776049,,,
2024-10-19,ANDROID,Sportsbetting,DEU,106319,,,,,,,,,
2024-10-19,IOS,Sportsbetting,DEU,141755,162.6773132,162.6773132,7.474676667,110.3823381,0.1436507937,3574.646338,,,
2024-10-19,ANDROID,RMG,CAN,407169,191.2941331,,20.79807564,27.45280827,0,5119.818091,,,
2024-10-19,ANDROID,Sportsbetting,CAN,142837,,,,,,,,,
2024-10-19,IOS,Sportsbetting,CAN,358394,,,,,,,,,
2024-10-19,IOS,RMG,CAN,344390,805.6226815,2219.275244,13.09978208,35.43043289,0.01470588235,7846.343168,,,
2024-10-19,ANDROID,RMG,BRA,912806,17.03639398,,5.5373228,1.973555258,,6541.975916,,,
2024-10-19,IOS,RMG,BRA,287295,11.03507675,,2.8809014,3.531191171,0,1813.25288,,,
2024-10-19,IOS,Sportsbetting,BRA,22496,,,,,,,,,
2024-10-19,ANDROID,Sportsbetting,BRA,286718,,,,,,,,,
2024-10-19,IOS,Sportsbetting,AUS,537393,,,,,,,,,
2024-10-19,IOS,RMG,AUS,243821,222.447649,,16.47062138,21.09943294,0,2160.671624,,,
2024-10-19,ANDROID,Sportsbetting,AUS,192480,,,,,,,,,
2024-10-19,ANDROID,RMG,AUS,155692,196.6087956,,20.847268,12.48810339,0,745.095521,,,
2024-10-20,ANDROID,Sportsbetting,USA,2036684,480.9747014,480.9747014,13.43726433,56.43519061,0.1508547009,4176.980704,,,
2024-10-20,IOS,Sportsbetting,USA,4258317,362.0679664,540.8715305,9.938346889,33.10897832,0.09930404929,66657.119,,,
2024-10-20,ANDROID,RMG,USA,643893,158.5398479,964.7660757,62.72293872,18.43210455,0.01353276353,143121.8741,,,
2024-10-20,IOS,RMG,USA,735965,278.3659582,847.3142294,36.870588,26.86364082,0.0724788893,218446.3815,,,
2024-10-20,ANDROID,Sportsbetting,PHL,27538,,,,,,,,,
2024-10-20,ANDROID,RMG,PHL,75824,8.15959875,,1.06813375,0.47370301,,588.9834195,,,
2024-10-20,IOS,RMG,PHL,9248,,,,,,,,,
2024-10-20,IOS,Sportsbetting,PHL,6565,,,,,,,,,
2024-10-20,ANDROID,RMG,GBR,700587,76.59402972,,27.55296907,16.01534106,0,3660.718126,,,
2024-10-20,IOS,RMG,GBR,1120210,153.0126614,86.18461752,15.62479745,21.04656618,0.0131826742,14361.33839,,,
2024-10-20,ANDROID,Sportsbetting,GBR,676923,,,,,,,,,
2024-10-20,IOS,Sportsbetting,GBR,1489653,,,0.142365,16.68049148,,400.3317955,,,
2024-10-20,IOS,RMG,ESP,104259,,,6.839621333,3.354514557,,12.50096768,,,
2024-10-20,IOS,Sportsbetting,ESP,499174,163.3109009,163.3109009,3.0708865,32.59077739,0.2000938673,5782.408719,,,
2024-10-20,ANDROID,RMG,ESP,698559,3.91200997,,7.881950167,5.509815401,,67.4901615,,,
2024-10-20,ANDROID,Sportsbetting,ESP,1497950,336.7699679,336.7699679,3.934456,19.40005538,0.0884057971,1347.079872,,,
2024-10-20,IOS,Sportsbetting,DEU,143212,229.2115663,229.2115663,6.280325333,40.12775939,0.1007815714,2416.700164,,,
2024-10-20,ANDROID,Sportsbetting,DEU,90496,,,,,,,,,
2024-10-20,IOS,RMG,DEU,259381,381.7365571,,41.567463,15.06927383,,2894.614962,,,
2024-10-20,ANDROID,RMG,DEU,401280,156.4505966,,14.8828736,11.72174755,,1034.580705,,,
2024-10-20,IOS,RMG,CAN,311269,768.0845414,1241.78798,13.70992667,53.29894354,0.0350877193,8714.982656,,,
2024-10-20,ANDROID,Sportsbetting,CAN,157626,,,,,,,,,
2024-10-20,ANDROID,RMG,CAN,314221,109.5780979,,18.90013333,36.04534198,0,4527.570329,,,
2024-10-20,IOS,Sportsbetting,CAN,386199,,,28.588108,11.97841711,,11.97841711,,,
2024-10-20,IOS,Sportsbetting,BRA,19191,,,,,,,,,
2024-10-20,IOS,RMG,BRA,326139,10.71263008,,3.0240312,3.176635223,0,1948.995742,,,
2024-10-20,ANDROID,RMG,BRA,1007880,12.59569406,,5.6024573,1.859534265,,7231.656397,,,
2024-10-20,ANDROID,Sportsbetting,BRA,307927,,,,,,,,,
2024-10-20,IOS,Sportsbetting,AUS,547590,,,,,,,,,
2024-10-20,ANDROID,Sportsbetting,AUS,155909,,,,,,,,,
2024-10-20,IOS,RMG,AUS,138218,127.0937707,,14.55770533,20.24326351,0,2194.344169,,,
2024-10-20,ANDROID,RMG,AUS,150290,181.1122715,,20.92696825,12.19915004,0,658.1363698,,,
2024-10-21,ANDROID,Sportsbetting,USA,1734673,218.8897416,218.8897416,12.37041667,47.58946452,0.1888888889,1657.752737,,,
2024-10-21,IOS,RMG,USA,628591,311.2936803,1019.322762,35.39230325,23.78012992,0.08979735212,187132.7521,,,
2024-10-21,ANDROID,RMG,USA,614088,148.6549696,489.7093946,57.43350405,15.90115304,0.02536231884,134976.7245,,,
2024-10-21,IOS,Sportsbetting,USA,3974269,400.2763357,598.7742793,9.536208444,31.61447638,0.0926244333,33529.53888,,,
2024-10-21,IOS,RMG,PHL,7183,,,,,,,,,
2024-10-21,ANDROID,Sportsbetting,PHL,27504,,,,,,,,,
2024-10-21,IOS,Sportsbetting,PHL,7100,,,,,,,,,
2024-10-21,ANDROID,RMG,PHL,77638,7.352343331,,1.4757085,0.366532601,,463.3419506,,,
2024-10-21,IOS,RMG,GBR,813289,165.744071,133.3326475,15.63905196,18.53483262,0.02837301587,11650.17984,,,
2024-10-21,IOS,Sportsbetting,GBR,1197363,,,0.146398,18.34196399,,330.1553518,,,
2024-10-21,ANDROID,Sportsbetting,GBR,582708,,,,,,,,,
2024-10-21,ANDROID,RMG,GBR,525733,132.9477743,,28.0845722,15.15978607,0,3636.060624,,,
2024-10-21,IOS,RMG,ESP,91878,,,11.345147,1.78118808,,1.78118808,,,
2024-10-21,ANDROID,Sportsbetting,ESP,1468536,599.6289292,599.6289292,3.8060765,20.9163601,0.06219512195,1199.257858,,,
2024-10-21,IOS,Sportsbetting,ESP,414424,168.5236014,168.5236014,2.6896715,21.45346768,0.1398252185,3334.857813,,,
2024-10-21,ANDROID,RMG,ESP,745057,,,16.901637,10.60173855,,83.94047041,,,
2024-10-21,ANDROID,Sportsbetting,DEU,73426,,,,,,,,,
2024-10-21,ANDROID,RMG,DEU,308460,171.0967944,,15.5112314,9.565744691,,943.4779373,,,
2024-10-21,IOS,RMG,DEU,234121,140.3465166,,38.45718929,17.95349803,,2652.354731,,,
2024-10-21,IOS,Sportsbetting,DEU,102700,381.273377,381.273377,5.672097667,36.40168814,0.07107843137,2132.782697,,,
2024-10-21,IOS,RMG,CAN,196432,1087.625553,1149.757281,13.85875108,53.17669507,0.1011904762,7317.576574,,,
2024-10-21,ANDROID,RMG,CAN,207408,60.07115116,,23.92995575,33.10600629,0,3231.647668,,,
2024-10-21,ANDROID,Sportsbetting,CAN,155584,,,,,,,,,
2024-10-21,IOS,Sportsbetting,CAN,377134,,,,,,,,,
2024-10-21,ANDROID,Sportsbetting,BRA,264385,,,,,,,,,
2024-10-21,IOS,Sportsbetting,BRA,20067,,,,,,,,,
2024-10-21,IOS,RMG,BRA,327032,10.92398554,,2.6039814,3.403702321,0,1645.288304,,,
2024-10-21,ANDROID,RMG,BRA,1047377,13.23114987,,5.5481423,2.140565779,,6118.089973,,,
2024-10-21,IOS,RMG,AUS,158344,461.8607309,,13.81187011,23.81366847,0,1758.332002,,,
2024-10-21,ANDROID,RMG,AUS,140048,123.5930923,,20.25849925,6.029026835,0,520.0760579,,,
2024-10-21,IOS,Sportsbetting,AUS,428627,,,,,,,,,
2024-10-21,ANDROID,Sportsbetting,AUS,122607,,,,,,,,,
2024-10-22,ANDROID,Sportsbetting,USA,1595391,442.9508828,442.9508828,12.283836,120.7021871,0.2023809524,1638.35854,,,
2024-10-22,ANDROID,RMG,USA,647919,203.6733547,1257.76402,58.90562985,17.0506403,0.03308913309,142566.5838,,,
2024-10-22,IOS,RMG,USA,667253,231.3863505,544.1711676,34.11177661,27.31230007,0.1044637443,209048.3548,,,
2024-10-22,IOS,Sportsbetting,USA,3750840,266.5219959,393.3602633,7.74464,27.74993627,0.08314533249,30482.72728,,,
2024-10-22,ANDROID,RMG,PHL,84841,7.879991614,,1.376962667,0.361107137,,541.7416267,,,
2024-10-22,ANDROID,Sportsbetting,PHL,27382,,,,,,,,,
2024-10-22,IOS,RMG,PHL,7793,,,,,,,,,
2024-10-22,IOS,Sportsbetting,PHL,6516,,,,,,,,,
2024-10-22,ANDROID,Sportsbetting,GBR,579249,,,,,,,,,
2024-10-22,IOS,RMG,GBR,1020138,135.2779071,111.5985603,10.31624143,23.59738061,0.1227021332,13699.04835,,,
2024-10-22,ANDROID,RMG,GBR,659837,157.2439497,,26.524095,16.60043672,0,4802.312115,,,
2024-10-22,IOS,Sportsbetting,GBR,1236425,124.3184937,124.3184937,4.9218144,12.19913709,0.05397727273,1064.713013,,,
2024-10-22,IOS,RMG,ESP,92736,,,7.0793585,2.706726963,,7.249567248,,,
2024-10-22,IOS,Sportsbetting,ESP,428788,96.18652202,96.18652202,3.034929,16.80436643,0.1746515679,5135.258951,,,
2024-10-22,ANDROID,Sportsbetting,ESP,1524826,983.2527817,983.2527817,3.6224115,18.47130586,0.01960784314,1212.873672,,,
2024-10-22,ANDROID,RMG,ESP,676336,,,11.4402615,4.926946564,,62.29831796,,,
2024-10-22,IOS,RMG,DEU,206330,285.8762411,,42.44071838,18.04825436,,2956.739817,,,
2024-10-22,IOS,Sportsbetting,DEU,119933,118.3266725,118.3266725,6.015629667,48.61288172,0.08745247148,3433.945029,,,
2024-10-22,ANDROID,RMG,DEU,277316,135.7438807,,16.3435918,16.99694314,,947.5949662,,,
2024-10-22,ANDROID,Sportsbetting,DEU,80386,,,,,,,,,
2024-10-22,ANDROID,RMG,CAN,230142,706.3310726,1458.435879,25.13299391,32.88289577,0.04545454545,2942.238903,,,
2024-10-22,IOS,RMG,CAN,211766,570.8353664,2341.200742,12.68789979,38.03854193,0.008620689655,7674.425698,,,
2024-10-22,IOS,Sportsbetting,CAN,367525,,,,,,,,,
2024-10-22,ANDROID,Sportsbetting,CAN,151021,,,,,,,,,
2024-10-22,ANDROID,Sportsbetting,BRA,278744,,,,,,,,,
2024-10-22,IOS,RMG,BRA,318437,10.76845085,,2.3088716,4.30389461,0,1772.549722,,,
2024-10-22,ANDROID,RMG,BRA,1030851,17.54123243,,6.30573,2.239568769,,6698.974896,,,
2024-10-22,IOS,Sportsbetting,BRA,24086,,,,,,,,,
2024-10-22,ANDROID,RMG,AUS,174027,26.78969873,,16.6900575,10.58930308,0,416.6342432,,,
2024-10-22,IOS,Sportsbetting,AUS,399772,,,,,,,,,
2024-10-22,ANDROID,Sportsbetting,AUS,113238,,,,,,,,,
2024-10-22,IOS,RMG,AUS,169610,313.553398,,19.450652,31.71927149,0,1475.536254,,,
2024-10-23,ANDROID,Sportsbetting,USA,1518899,256.3900583,256.3900583,11.75160967,90.8346026,0.07246376812,1847.168517,,,
2024-10-23,IOS,Sportsbetting,USA,3623610,197.0539694,273.6791054,6.055169667,32.39918646,0.1087025854,33225.13616,,,
2024-10-23,ANDROID,RMG,USA,660263,131.4417073,380.6709274,61.9471388,16.88231314,0.025,148358.979,,,
2024-10-23,IOS,RMG,USA,706963,288.1298675,911.9721089,33.81872576,23.88141439,0.08173453986,229929.3504,,,
2024-10-23,IOS,RMG,PHL,6906,,,,,,,,,
2024-10-23,IOS,Sportsbetting,PHL,7228,,,,,,,,,
2024-10-23,ANDROID,Sportsbetting,PHL,29629,,,,,,,,,
2024-10-23,ANDROID,RMG,PHL,84327,12.36153603,,1.487279,0.339748171,,665.7745134,,,
2024-10-23,IOS,Sportsbetting,GBR,1273874,187.8400479,187.8400479,5.782297,11.52061857,0.07362424397,2439.033533,,,
2024-10-23,IOS,RMG,GBR,1168748,134.3761868,121.1826132,12.60048894,29.23107779,0.1094879526,16801.61059,,,
2024-10-23,ANDROID,Sportsbetting,GBR,569102,,,,,,,,,
2024-10-23,ANDROID,RMG,GBR,727058,181.6384532,,33.33261107,19.9603039,0,4097.075689,,,
2024-10-23,IOS,RMG,ESP,88367,,,0.035801,3.209401232,,3.209401232,,,
2024-10-23,IOS,Sportsbetting,ESP,464974,190.8357757,190.8357757,2.917547,25.45189567,0.1464646465,7011.427457,,,
2024-10-23,ANDROID,Sportsbetting,ESP,1475585,1052.185134,1052.185134,3.7504635,19.99325567,0.01020408163,1311.371968,,,
2024-10-23,ANDROID,RMG,ESP,587578,2.082588866,,14.28309714,6.536730983,,91.18188807,,,
2024-10-23,ANDROID,RMG,DEU,338204,112.1275296,,18.645355,13.21024579,,683.9734463,,,
2024-10-23,ANDROID,Sportsbetting,DEU,75223,,,,,,,,,
2024-10-23,IOS,Sportsbetting,DEU,121927,319.2614409,319.2614409,6.476849,24.83289496,0.06811332128,4134.490595,,,
2024-10-23,IOS,RMG,DEU,264205,158.1857742,,53.74149186,27.02390516,,2607.029071,,,
2024-10-23,IOS,Sportsbetting,CAN,363255,,,,,,,,,
2024-10-23,IOS,RMG,CAN,317605,517.201139,785.6419741,13.58023258,52.45309102,0.1959378734,7732.267003,,,
2024-10-23,ANDROID,RMG,CAN,366603,221.9772692,,29.7007326,15.49852007,0,1264.839124,,,
2024-10-23,ANDROID,Sportsbetting,CAN,147876,,,,,,,,,
2024-10-23,IOS,Sportsbetting,BRA,55954,,,,,,,,,
2024-10-23,IOS,RMG,BRA,332885,12.35388016,,2.6855978,4.717893995,0,1852.816877,,,
2024-10-23,ANDROID,RMG,BRA,980197,18.42703508,,6.5120706,2.317753545,,6646.207644,,,
2024-10-23,ANDROID,Sportsbetting,BRA,300449,,,,,,,,,
2024-10-23,ANDROID,RMG,AUS,175399,25.53669107,,18.3307185,7.274516362,,302.3994723,,,
2024-10-23,ANDROID,Sportsbetting,AUS,130190,,,,,,,,,
2024-10-23,IOS,Sportsbetting,AUS,447415,,,,,,,,,
2024-10-23,IOS,RMG,AUS,180341,152.0511739,,20.14536614,21.11884359,0,903.319982,,,
2024-10-24,IOS,RMG,USA,980632,232.9283607,597.4947031,30.92601486,24.91654863,0.08174201877,220324.1381,,,
2024-10-24,ANDROID,Sportsbetting,USA,1879457,405.144434,405.144434,12.48535767,72.75504601,0.2047071702,2811.576873,,,
2024-10-24,ANDROID,RMG,USA,656339,146.0041168,274.22932,60.55361098,17.08549216,0.02686202686,147600.6504,,,
2024-10-24,IOS,Sportsbetting,USA,3773523,164.9310322,220.8039816,6.190041667,27.90384472,0.1242180595,43294.68723,,,
2024-10-24,ANDROID,RMG,PHL,88229,10.60820236,,1.549302333,0.328197403,,710.8193351,,,
2024-10-24,ANDROID,Sportsbetting,PHL,29777,,,,,,,,,
2024-10-24,IOS,RMG,PHL,8530,,,,,,,,,
2024-10-24,IOS,Sportsbetting,PHL,7315,,,,,,,,,
2024-10-24,ANDROID,Sportsbetting,GBR,579757,,,,,,,,,
2024-10-24,IOS,Sportsbetting,GBR,1228848,107.07873,106.5409222,6.4699588,9.514549421,0.08206124432,2725.293604,,,
2024-10-24,IOS,RMG,GBR,1040177,168.1854712,130.9233963,11.5822907,23.33126971,0.09838645034,18244.24985,,,
2024-10-24,ANDROID,RMG,GBR,658887,205.6427672,225.8545958,33.80879855,19.97017213,0.00523255814,7017.666226,,,
2024-10-24,IOS,Sportsbetting,ESP,436338,97.17739328,97.17739328,2.9280605,22.08569496,0.2356258293,4492.5617,,,
2024-10-24,IOS,RMG,ESP,90693,,,11.587805,3.963029398,,3.963029398,,,
2024-10-24,ANDROID,Sportsbetting,ESP,1477305,97.69556442,97.69556442,3.7985985,24.75274618,0.05555555556,1277.603159,,,
2024-10-24,ANDROID,RMG,ESP,738292,17.9668214,,17.12248767,8.151790576,,90.36314304,,,
2024-10-24,ANDROID,Sportsbetting,DEU,80635,,,,,,,,,
2024-10-24,ANDROID,RMG,DEU,244710,199.2661912,,16.39313525,10.99135091,,720.88896,,,
2024-10-24,IOS,Sportsbetting,DEU,104975,308.0600078,308.0600078,5.511573,106.3512466,0.08816425121,2093.631709,,,
2024-10-24,IOS,RMG,DEU,228696,227.1844414,,36.332913,18.59919294,,2558.262009,,,
2024-10-24,IOS,Sportsbetting,CAN,368222,,,29.951628,8.476310842,,8.476310842,,,
2024-10-24,ANDROID,RMG,CAN,307508,175.1574812,,37.983966,17.28879,0,1667.524106,,,
2024-10-24,ANDROID,Sportsbetting,CAN,163534,,,,,,,,,
2024-10-24,IOS,RMG,CAN,276254,304.316505,551.0779804,13.93658923,43.58922895,0.09027777778,8354.366507,,,
2024-10-24,IOS,RMG,BRA,321102,10.54830544,,3.15394175,3.406834796,0,1791.004238,,,
2024-10-24,ANDROID,RMG,BRA,949266,21.66452536,,6.282401,2.182680497,,6859.550778,,,
2024-10-24,IOS,Sportsbetting,BRA,36941,,,,,,,,,
2024-10-24,ANDROID,Sportsbetting,BRA,304107,,,,,,,,,
2024-10-24,ANDROID,Sportsbetting,AUS,141099,,,,,,,,,
2024-10-24,IOS,Sportsbetting,AUS,650334,,,,,,,,,
2024-10-24,ANDROID,RMG,AUS,221082,141.1001082,,53.436906,22.32058397,0,718.4202659,,,
2024-10-24,IOS,RMG,AUS,249861,328.5192989,,20.93278071,22.4646874,0,880.3841025,,,
2024-10-25,IOS,RMG,USA,686654,350.9342355,1484.327755,30.03190371,26.23679506,0.08357974248,243257.2383,,,
2024-10-25,IOS,Sportsbetting,USA,3794386,278.3256665,380.639627,5.574553667,30.72522259,0.09722837028,30072.03996,,,
2024-10-25,ANDROID,Sportsbetting,USA,1563320,519.6166991,519.6166991,13.65411333,93.40714064,0.0303030303,1526.701224,,,
2024-10-25,ANDROID,RMG,USA,626060,172.6645497,232.7373245,60.83021564,16.16719531,0.01111111111,147241.3061,,,
2024-10-25,ANDROID,Sportsbetting,PHL,29274,,,1.843885,87.3226843,,87.3226843,,,
2024-10-25,IOS,RMG,PHL,8249,,,,,,,,,
2024-10-25,ANDROID,RMG,PHL,79573,9.459290346,,1.72070475,0.346166497,,994.5614483,,,
2024-10-25,IOS,Sportsbetting,PHL,7339,,,,,,,,,
2024-10-25,IOS,Sportsbetting,GBR,1339031,68.52514517,68.52514517,6.406095,8.093458359,0.09288579068,2784.891432,,,
2024-10-25,ANDROID,Sportsbetting,GBR,630985,,,,,,,,,
2024-10-25,IOS,RMG,GBR,1177959,178.4597047,131.8875812,11.37974061,24.26633632,0.08257186751,19559.68611,,,
2024-10-25,ANDROID,RMG,GBR,767490,236.6246998,530.8966033,32.48122775,19.15636065,0.003205128205,7130.352203,,,
2024-10-25,IOS,Sportsbetting,ESP,441359,162.4868431,162.4868431,3.3054035,22.12411152,0.1385498489,7910.763362,,,
2024-10-25,ANDROID,Sportsbetting,ESP,1595776,112.6056918,112.6056918,3.400805,20.02174654,0.188538206,1313.838752,,,
2024-10-25,IOS,RMG,ESP,106440,,,3.282966,2.618668611,,5.237337222,,,
2024-10-25,ANDROID,RMG,ESP,805029,,,13.176967,5.152735227,,96.94213949,,,
2024-10-25,IOS,RMG,DEU,293080,201.3325089,,39.0691208,20.9592075,,2450.594568,,,
2024-10-25,ANDROID,Sportsbetting,DEU,88103,,,,,,,,,
2024-10-25,ANDROID,RMG,DEU,303753,210.8644852,,15.11976375,13.7362611,,724.772363,,,
2024-10-25,IOS,Sportsbetting,DEU,127776,359.4941864,359.4941864,5.534126667,58.37338174,0.0682983683,2256.94899,,,
2024-10-25,IOS,RMG,CAN,240150,453.7527124,636.6922616,13.93649333,37.26139024,0.04166666667,8593.329945,,,
2024-10-25,ANDROID,RMG,CAN,251758,,,37.13424346,17.85716263,0,1870.319389,,,
2024-10-25,IOS,Sportsbetting,CAN,371115,,,,,,,,,
2024-10-25,ANDROID,Sportsbetting,CAN,151986,,,,,,,,,
2024-10-25,IOS,RMG,BRA,304661,12.60341494,,2.4704448,4.416408154,0,1901.084042,,,
2024-10-25,ANDROID,RMG,BRA,935270,26.40709087,,6.2059805,2.460128026,,6839.48011,,,
2024-10-25,IOS,Sportsbetting,BRA,37783,,,,,,,,,
2024-10-25,ANDROID,Sportsbetting,BRA,287288,,,,,,,,,
2024-10-25,ANDROID,RMG,AUS,204520,98.48707312,,49.48536875,16.30401905,0,820.728134,,,
2024-10-25,IOS,Sportsbetting,AUS,563370,,,,,,,,,
2024-10-25,IOS,RMG,AUS,189483,113.4247469,,16.35201014,19.86325282,0,860.607014,,,
2024-10-25,ANDROID,Sportsbetting,AUS,169521,,,,,,,,,
2024-10-26,ANDROID,RMG,USA,661008,137.8159446,312.7345396,61.03474341,14.57910386,0.05348320158,146302.3081,,,
2024-10-26,IOS,Sportsbetting,USA,3714080,202.5465497,246.406171,6.857660667,31.40070895,0.06639635585,63072.54825,,,
2024-10-26,ANDROID,Sportsbetting,USA,1521665,313.8892365,291.8773158,15.03333433,65.80678849,0.2481203008,3339.333226,,,
2024-10-26,IOS,RMG,USA,753550,247.7387806,682.5313439,29.31963222,24.40221636,0.09129103945,283797.2828,,,
2024-10-26,ANDROID,Sportsbetting,PHL,37488,,,1.537961,3.162764039,,230.8817748,,,
2024-10-26,IOS,Sportsbetting,PHL,8276,,,,,,,,,
2024-10-26,ANDROID,RMG,PHL,86643,6.301012793,,1.2498412,0.286593472,,780.6354495,,,
2024-10-26,IOS,RMG,PHL,9628,,,,,,,,,
2024-10-26,IOS,RMG,GBR,1489870,231.2500228,197.0514755,11.49706649,22.63613871,0.08150775846,20493.50475,,,
2024-10-26,ANDROID,Sportsbetting,GBR,846474,,,,,,,,,
2024-10-26,ANDROID,RMG,GBR,864679,177.4036084,210.4977832,33.23043367,16.55207021,0.02518115942,6864.791427,,,
2024-10-26,IOS,Sportsbetting,GBR,2007148,100.9491701,100.9491701,7.0836438,7.514567893,0.09072385222,3108.669921,,,
2024-10-26,ANDROID,RMG,ESP,790222,,,8.690877,6.115720243,,74.41067355,,,
2024-10-26,ANDROID,Sportsbetting,ESP,1638578,112.9936702,112.9936702,3.398015,14.02671331,0.1146146146,1403.364903,,,
2024-10-26,IOS,RMG,ESP,110372,,,,,,,,,
2024-10-26,IOS,Sportsbetting,ESP,529840,59.69012573,59.69012573,3.784454,15.79710477,0.2679839633,14217.62435,,,
2024-10-26,IOS,RMG,DEU,344162,178.5517406,,28.7239548,11.41764695,,2554.543343,,,
2024-10-26,IOS,Sportsbetting,DEU,175244,183.0564946,183.0564946,6.094438333,26.29705373,0.09285630222,3830.661383,,,
2024-10-26,ANDROID,RMG,DEU,436918,,,15.191717,15.99409983,,789.2064525,,,
2024-10-26,ANDROID,Sportsbetting,DEU,104892,,,,,,,,,
2024-10-26,ANDROID,Sportsbetting,CAN,145745,,,,,,,,,
2024-10-26,ANDROID,RMG,CAN,372489,439.295709,,38.10996146,12.96588908,0,1835.567455,,,
2024-10-26,IOS,RMG,CAN,343630,483.7627563,580.2949954,12.45449107,45.20150137,0.08846153846,9480.760245,,,
2024-10-26,IOS,Sportsbetting,CAN,356777,,,,,,,,,
2024-10-26,ANDROID,Sportsbetting,BRA,311847,,,1.485042,10.79996608,,43.19986431,,,
2024-10-26,IOS,Sportsbetting,BRA,27016,,,,,,,,,
2024-10-26,ANDROID,RMG,BRA,1059097,16.21289927,,6.0918639,2.218064205,,6907.714234,,,
2024-10-26,IOS,RMG,BRA,321956,19.08187091,,3.25365125,4.575639621,0,2023.050245,,,
2024-10-26,IOS,RMG,AUS,225432,90.68527929,,13.55756329,25.69515844,0,905.7349358,,,
2024-10-26,ANDROID,RMG,AUS,174581,121.4957847,,51.05554575,23.86563017,,834.1479519,,,
2024-10-26,IOS,Sportsbetting,AUS,640474,,,,,,,,,
2024-10-26,ANDROID,Sportsbetting,AUS,206841,,,,,,,,,
2024-10-27,ANDROID,Sportsbetting,USA,2013166,346.3626231,346.3626231,15.36033,173.4274382,0.1582491582,4358.872999,,,
2024-10-27,IOS,RMG,USA,630006,285.4764927,725.7775582,29.71572831,24.60596466,0.0811035984,274446.9461,,,
2024-10-27,IOS,Sportsbetting,USA,4021762,458.420737,654.7595318,7.569649778,32.27782039,0.0809463537,82011.6385,,,
2024-10-27,ANDROID,RMG,USA,610238,137.9443248,403.2842297,59.80166277,13.34771961,0.07577561328,142718.9264,,,
2024-10-27,IOS,Sportsbetting,PHL,8885,,,,,,,,,
2024-10-27,ANDROID,Sportsbetting,PHL,41594,,,1.47639,2.027160796,,194.6074364,,,
2024-10-27,ANDROID,RMG,PHL,77568,6.1974574,,1.2658498,0.317145784,,871.8036779,,,
2024-10-27,IOS,RMG,PHL,6706,,,,,,,,,
2024-10-27,IOS,Sportsbetting,GBR,1429704,430.2689974,430.2689974,7.3487854,19.16133819,0.06679895008,4931.375166,,,
2024-10-27,IOS,RMG,GBR,1100689,220.0497544,249.5072679,10.67734991,27.84997852,0.07686364783,22584.58139,,,
2024-10-27,ANDROID,Sportsbetting,GBR,666170,,,,,,,,,
2024-10-27,ANDROID,RMG,GBR,720497,195.9427279,348.1920272,28.38269016,14.38675775,0.006653992395,6906.513181,,,
2024-10-27,IOS,Sportsbetting,ESP,491984,193.0716444,193.0716444,3.327118,31.02438929,0.1756518675,8654.728966,,,
2024-10-27,ANDROID,Sportsbetting,ESP,1408428,407.6978783,407.6978783,3.01634,19.38882144,0.06382978723,1478.181116,,,
2024-10-27,IOS,RMG,ESP,94555,,,7.962339,2.269266526,,2.269266526,,,
2024-10-27,ANDROID,RMG,ESP,669414,33.24335263,,10.4671255,3.724878783,,61.96740468,,,
2024-10-27,ANDROID,Sportsbetting,DEU,95760,,,,,,,,,
2024-10-27,IOS,Sportsbetting,DEU,119359,327.6334928,291.2297713,6.151032667,62.87983629,0.02356020942,3550.250537,,,
2024-10-27,IOS,RMG,DEU,266579,283.4232722,,35.0243512,15.5278306,,2569.180445,,,
2024-10-27,ANDROID,RMG,DEU,383151,,,14.6938395,12.29300599,,702.3671166,,,
2024-10-27,ANDROID,RMG,CAN,332688,223.3347835,,35.84833309,14.6848767,0,1910.970435,,,
