utc_week,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,total_gross_spend
2025-07-28,ESP,ANDROID,Sportsbetting,Statics,0.2667025,23.66646586,0.03157894737,1082.159608,1082.159608,3759.69817
2025-07-07,USA,IOS,Sportsbetting,Playables,47.383018,124.9332254,0,,,374.7996762
2025-03-24,PHL,ANDROID,Sportsbetting,Video,4.44607,3.358128692,0,,7.161977681,8687.478927
2025-03-10,GBR,ANDROID,Sportsbetting,Statics,0.354508,16.05791906,,,125.0223699,1750.313178
2025-04-21,USA,ANDROID,RMG,Video,70.19532658,20.56427531,0.06508801484,874.8432603,378.0770802,910727.2573
2025-06-16,AUS,IOS,RMG,Statics,0.168799,8.120956007,,,503.9481966,1001.29406
2024-09-02,AUS,ANDROID,RMG,Statics,0.519418,21.51848411,,,5.935978258,227.677992
2025-05-12,CAN,IOS,RMG,Video,27.27048657,37.02998792,0.01793667991,1816.866396,601.6268185,51369.46522
2024-10-07,AUS,IOS,RMG,Video,23.8181214,20.77000165,0,,330.5159851,15574.46004
2025-06-16,CAN,ANDROID,RMG,Video,35.25655575,48.29651243,0.07843137255,2055.261348,682.1706395,38158.65995
2024-11-18,BRA,ANDROID,RMG,Statics,0.54572425,2.058769135,,,18.44685648,3699.114442
2024-09-09,DEU,ANDROID,RMG,Video,34.976002,11.17714489,,,488.2377023,6089.578794
2024-12-23,PHL,ANDROID,RMG,Video,3.029024,0.56991433,,,7.034993799,21250.48196
2025-07-21,DEU,ANDROID,RMG,Statics,0.117941,58.65821774,0,,,410.6075242
2025-03-10,ESP,ANDROID,RMG,Statics,0.176078,11.78592743,,,,47.14370973
2025-08-18,USA,ANDROID,RMG,Video,68.85910805,19.08056318,0.05634464399,844.2540679,287.0891704,598980.2432
2024-09-16,GBR,IOS,RMG,Video,25.74823577,29.64386146,0.07369380966,433.7710379,304.7294835,92311.51898
2025-03-17,CAN,IOS,RMG,Video,24.60342111,54.62938506,0.05410082278,1244.559974,814.7624484,95615.72319
2025-05-26,ESP,IOS,RMG,Statics,0.971915,72.46498446,0.2693726937,269.0138464,269.0138464,19638.01079
2025-08-25,GBR,IOS,RMG,Statics,0.750395636,46.35131109,0.08822313784,503.5427398,478.1510886,25895.00377
2025-05-12,AUS,ANDROID,RMG,Video,30.3878645,10.18162067,,,110.1660131,13753.7994
2025-07-07,CAN,IOS,RMG,Video,27.43257043,41.39869887,0,,278.4196481,11643.6647
2024-09-09,DEU,IOS,RMG,Playables,41.8703805,18.7639584,,,342.2068366,954.1471581
2025-06-23,PHL,ANDROID,RMG,Video,10.20174375,1.344926068,,,44.15230955,15983.96245
2025-08-25,AUS,IOS,Sportsbetting,Statics,0.25724,45.70692567,0.2571428571,177.7491554,177.7491554,3199.484797
2025-08-25,ESP,IOS,Sportsbetting,Video,5.512403,48.98309031,0.06060606061,808.2209901,808.2209901,6465.767921
2025-04-28,DEU,IOS,RMG,Video,33.11134225,32.37568158,0.03125,740.9426424,480.4243702,16896.31388
2025-08-18,AUS,ANDROID,RMG,Video,41.564046,13.87598977,,,156.9346192,6468.78631
2025-07-28,AUS,ANDROID,Sportsbetting,Statics,0.199096,20.94513005,0.1904761905,109.9619328,109.9619328,439.8477311
2024-12-09,DEU,IOS,Sportsbetting,Statics,0.533515,15.32352967,0.07692307692,199.2058857,199.2058857,22709.47096
2024-12-30,ESP,IOS,Sportsbetting,Statics,1.032677,30.43353718,0.09047619048,336.370674,336.370674,31955.21403
2024-12-16,PHL,ANDROID,RMG,Video,2.929189333,0.573595193,,,8.457791282,17462.20449
2025-08-11,ESP,IOS,RMG,Statics,1.03328,118.8141557,0.1485148515,800.015315,800.015315,24000.45945
2025-07-14,BRA,ANDROID,RMG,Statics,0.265088,2.153199624,,,14.25566648,826.8286556
2024-11-18,ESP,IOS,RMG,Video,12.066946,3.885556601,,,,31.0844528
2025-05-26,DEU,IOS,RMG,Video,47.63188,41.61143345,0,,466.145057,4597.699087
2024-12-30,GBR,ANDROID,RMG,Playables,73.205559,11.8458796,0,,153.2996183,7818.280535
2025-03-03,BRA,ANDROID,RMG,Statics,0.360334,2.079828087,,,81.64557614,2690.271854
2025-08-18,USA,ANDROID,RMG,Statics,2.450962143,15.87825874,0.07734204793,1105.313755,222.2190611,63419.3318
2024-11-04,USA,IOS,Sportsbetting,Statics,0.58597375,14.42506282,0.07794171301,181.6744914,165.1669713,63205.03482
2024-09-09,USA,ANDROID,RMG,Statics,2.340585,12.74671448,0.08344913151,943.3618443,162.7065844,111568.0965
2025-04-14,USA,ANDROID,RMG,Video,76.71142833,20.37821036,0.03991955757,1824.431428,295.6703987,871876.6529
2024-09-02,AUS,ANDROID,RMG,Video,31.3586655,8.519434105,0,,164.971185,8761.129157
2024-11-11,DEU,IOS,RMG,Statics,0.131944,10.05124019,,,282.3930481,681.5144676
2025-05-26,CAN,IOS,RMG,Video,26.23796725,32.48301357,0.06212664277,499.7036903,353.9571699,46836.85555
2024-10-28,PHL,ANDROID,RMG,Video,1.992544667,0.333458128,,,7.35476375,5027.551216
2024-10-14,BRA,ANDROID,Sportsbetting,Video,1.452371,0.557907782,0,,,45.19053036
2025-03-03,DEU,IOS,RMG,Statics,0.3040645,20.65781901,0.1868131868,135.0985456,178.081729,5477.610201
2025-02-24,AUS,IOS,RMG,Statics,0.199457,10.79007622,,,474.7633535,474.7633535
2025-07-07,BRA,ANDROID,RMG,Statics,0.206108,1.849387384,,,17.52051205,665.7794581
2024-11-25,USA,ANDROID,Sportsbetting,Statics,1.135316,77.69445783,0.1578947368,492.0648996,590.4778795,2952.389398
2024-11-04,CAN,ANDROID,RMG,Playables,108.105695,14.16454862,,,566.5819449,566.5819449
2025-02-17,GBR,ANDROID,RMG,Video,30.720588,18.72237086,0,,209.9288973,15649.98592
2025-02-10,USA,IOS,RMG,Video,55.33447093,25.47943172,0.101483565,571.8601897,355.7695657,1575320.376
2025-06-23,CAN,IOS,RMG,Video,22.78910471,53.52627058,0.03207772795,2541.929166,949.3327836,52569.42315
2025-08-25,PHL,ANDROID,Sportsbetting,Video,7.3366,3.546776008,0.003205128205,1106.594115,7.904243676,1106.594115
2025-03-10,DEU,ANDROID,RMG,Statics,0.42519,13.77570991,,,78.74319309,343.8466343
2025-04-21,DEU,ANDROID,RMG,Statics,0.124534,20.28299704,,,,442.4468534
2025-06-02,AUS,IOS,RMG,Statics,0.1692965,12.42145946,,,543.1916081,1074.617634
2025-07-28,BRA,IOS,RMG,Statics,0.161368,3.580137367,0.08620689655,63.10265682,53.27125878,1499.823783
2025-01-06,GBR,IOS,RMG,Playables,33.166038,16.59348309,0,,400.2139269,20830.61333
2025-01-27,AUS,IOS,RMG,Statics,0.171009,16.82588896,,,,420.6472239
2024-07-29,DEU,ANDROID,Sportsbetting,Statics,0.265623,6.486505311,,,,6.486505311
2025-02-03,ESP,ANDROID,RMG,Statics,0.345129,5.910795034,,,,53.19715531
2025-04-28,AUS,IOS,Sportsbetting,Statics,0.198353,18.77961964,0.3252688172,57.73569012,57.73569012,6986.018504
2025-08-11,ESP,IOS,Sportsbetting,Statics,1.23829,28.30060547,0.1236220472,228.9284646,230.3959548,35941.76894
2024-11-25,USA,IOS,RMG,Statics,0.490804257,22.87615667,0.06713774208,707.75934,218.7777278,309192.4541
2025-05-05,GBR,IOS,RMG,Video,23.55344413,37.41686611,0.1341034749,262.9174891,229.7856693,104902.3867
2025-06-09,USA,IOS,RMG,Playables,59.83089505,25.16792477,0.0350877193,624.743121,482.3584075,187759.3014
2025-08-25,USA,IOS,Sportsbetting,Video,21.38907725,75.04944982,0.06371640408,1038.713893,1177.231417,59561.18924
2025-07-21,USA,IOS,Sportsbetting,Statics,0.5484752,40.30337512,0.00753968254,523.2423136,291.4329094,95147.14344
2024-08-26,AUS,IOS,RMG,Statics,0.136158833,19.62884877,0,,234.641391,2842.68015
2025-06-09,DEU,ANDROID,Sportsbetting,Statics,0.14045,45.36373774,0.125,362.909902,362.909902,362.909902
2025-07-14,ESP,IOS,Sportsbetting,Video,7.170557,53.15772767,0.04026845638,1320.08357,1320.08357,23761.50427
2025-07-21,ESP,IOS,RMG,Video,13.210723,88.84994678,0.1016949153,873.6911433,873.6911433,5242.14686
2025-07-28,GBR,IOS,RMG,Playables,40.319065,20.65381992,0,,323.1715352,10987.8322
2025-05-05,USA,IOS,RMG,Playables,47.11556738,25.13725514,0,,394.2877922,211614.5919
2025-02-24,USA,ANDROID,RMG,Video,72.72514827,27.38344563,0.09533631245,590.1552425,186.1159257,863767.6412
2025-02-03,CAN,IOS,RMG,Statics,0.347736857,47.36951449,0.03333333333,738.3298227,460.753233,18810.226
2025-06-02,GBR,IOS,RMG,Video,23.99480387,40.72018677,0.09459352237,338.3994938,256.7540604,81937.56845
2025-05-19,USA,ANDROID,RMG,Playables,93.45745376,11.30053957,0,,177.1231394,73960.3035
2025-07-21,DEU,IOS,RMG,Statics,0.197459,23.83541162,0.05785123967,345.40181,457.2600812,7573.845284
2025-06-02,GBR,IOS,RMG,Playables,39.2569166,16.39975168,0,,169.1063089,36126.10533
2025-08-18,GBR,IOS,RMG,Statics,0.753867455,39.8704775,0.1268751765,227.6653002,300.8296237,90415.96937
2025-01-27,DEU,IOS,Sportsbetting,Video,5.525999,14.84333541,0.1590909091,93.30096545,93.30096545,653.1067581
2024-08-19,PHL,ANDROID,RMG,Statics,0.295865,0.729796137,,,12.87397304,3478.98906
2025-07-07,AUS,ANDROID,Sportsbetting,Video,9.052769,19.48593854,0.1935483871,100.6773491,100.6773491,604.0640948
2025-01-27,GBR,ANDROID,RMG,Statics,0.1751495,8.190430327,0,,109.5020292,832.4707506
2024-11-25,DEU,IOS,Sportsbetting,Statics,0.705142,20.247349,0.07290132548,277.7363631,277.7363631,27495.89994
2024-09-02,USA,IOS,RMG,Statics,0.479658811,20.38127985,0.1025142491,254.4075222,290.2235306,428681.422
2024-10-21,BRA,ANDROID,RMG,Statics,0.3244356,1.622215185,,,16.14340246,2424.714485
2024-09-16,ESP,ANDROID,RMG,Video,22.3823585,11.01612467,,,208.1929173,842.9451683
2024-12-23,USA,ANDROID,RMG,Video,73.4045408,15.74579085,0.06072050919,692.9802138,219.0651528,611802.7509
2025-08-25,USA,ANDROID,RMG,Statics,2.69026525,17.76610847,0.04141414141,2547.418022,233.2735917,19150.95353
2024-12-02,CAN,IOS,RMG,Video,23.47038675,44.82594609,0.07438238453,1161.107745,413.4187497,36134.84272
2024-09-23,USA,ANDROID,RMG,Statics,2.36287273,13.81867637,0.1085714286,1203.039263,156.8480276,102227.1956
2025-07-28,DEU,ANDROID,RMG,Video,24.04928229,15.75185039,0,,262.987129,41332.65078
2025-08-11,GBR,ANDROID,RMG,Statics,0.2633146,15.64227053,0,,345.9137076,2197.678639
2025-03-31,ESP,IOS,Sportsbetting,Statics,1.623846,34.57431266,0.09654686399,358.1091216,358.1091216,49060.94966
2025-06-30,ESP,ANDROID,Sportsbetting,Statics,0.40723,22.20937671,0.04787234043,731.1390775,731.1390775,6975.783111
2025-04-21,GBR,IOS,Sportsbetting,Video,11.8782285,17.51239983,0.07971498628,218.8347112,218.8347112,27060.18202
2025-07-21,GBR,IOS,Sportsbetting,Video,19.118354,35.95495822,0.06204383396,253.2401266,302.9053392,34028.43065
2025-07-28,AUS,IOS,Sportsbetting,Video,6.164371,43.9973086,0.4093959732,107.4688358,111.1118471,6555.598982
2025-06-16,CAN,IOS,Sportsbetting,Statics,0.486126,144.2640938,,,,577.056375
2025-02-17,PHL,ANDROID,RMG,Video,2.177973,0.49623639,,,5.613640281,17308.06912
2025-03-17,GBR,ANDROID,Sportsbetting,Statics,0.254442,15.08369608,,,109.3567966,1749.708745
2025-04-21,GBR,ANDROID,RMG,Statics,0.252092833,15.54997657,0.02777777778,218.7074505,209.6738364,5907.837493
2025-01-06,BRA,ANDROID,RMG,Video,3.658769,0.98823278,,,8.799088175,53764.17505
2025-06-02,GBR,IOS,Sportsbetting,Video,17.1767475,18.20649564,0.06973581829,256.4468041,256.4468041,26748.33729
2025-03-31,DEU,IOS,RMG,Playables,59.505118,22.59094311,,,,384.0460329
2024-12-30,AUS,IOS,RMG,Playables,28.748938,18.76103712,0,,207.5439731,3320.703569
2025-07-14,DEU,ANDROID,RMG,Playables,27.59619933,5.273589041,,,71.90593983,7216.931506
2025-01-13,BRA,IOS,RMG,Video,3.360068,2.881646262,0,,,561.9210211
2025-02-17,ESP,IOS,Sportsbetting,Video,4.630921,29.73368027,0.1216216216,244.4769267,244.4769267,11001.4617
2025-04-07,AUS,ANDROID,RMG,Statics,0.150627,5.608880414,,,,162.657532
2024-11-11,ESP,IOS,Sportsbetting,Statics,0.913603,24.51366471,0.1340110906,182.9226567,182.9226567,26523.78522
2025-06-02,AUS,ANDROID,RMG,Video,34.28405333,7.551981422,,,99.55771253,11103.44119
2024-12-23,BRA,ANDROID,RMG,Playables,2.624937,0.501820844,,,11.35699806,215.7829631
2024-09-23,GBR,ANDROID,RMG,Statics,0.470632455,20.13808522,0.1504673105,230.1909158,192.6277433,6732.905701
2024-08-12,GBR,IOS,RMG,Statics,0.204373462,15.5684464,0.1048760941,112.4732818,219.8492934,84082.86003
2024-10-28,USA,ANDROID,RMG,Playables,128.8075352,27.73850562,0.05329131653,910.3838185,288.2905486,94402.12226
2025-02-03,ESP,IOS,RMG,Video,11.333723,38.08724758,0.2285714286,271.973119,308.1831091,6308.502142
2024-08-26,GBR,IOS,RMG,Statics,0.254370083,16.34338157,0.1067583605,201.9269614,172.5437262,117311.9055
2025-05-26,DEU,ANDROID,Sportsbetting,Video,9.563977,25.67039841,0.07142857143,359.3855777,359.3855777,359.3855777
2025-04-07,AUS,ANDROID,RMG,Playables,28.4880115,10.08574589,,,143.8635347,941.863413
2025-05-12,AUS,IOS,Sportsbetting,Statics,0.200459,18.11145734,0.3406113537,53.17338116,53.51643523,8295.047461
2025-02-17,BRA,ANDROID,RMG,Statics,0.326053,5.103432807,,,42.27453582,1918.941785
2024-10-28,AUS,ANDROID,RMG,Playables,139.796156,21.36763066,,,1410.263624,1410.263624
2025-05-26,DEU,ANDROID,Sportsbetting,Statics,0.185344,31.55057786,0.03448275862,914.966758,914.966758,914.966758
2025-06-02,USA,ANDROID,Sportsbetting,Playables,4.374003,116.0160588,0,,,116.0160588
2025-02-10,USA,ANDROID,RMG,Statics,2.7783653,9.833280532,0.07908496732,303.7143115,105.2096417,90409.46192
2024-09-23,GBR,ANDROID,Sportsbetting,Video,9.291978,25.83106222,0.1217948718,238.0913319,238.0913319,2768.604818
2025-08-04,GBR,ANDROID,RMG,Statics,0.25209,21.98572777,0,,291.6531069,2434.523471
2025-07-14,USA,IOS,Sportsbetting,Statics,0.6143626,29.98287185,0.08906312827,312.5907204,183.0726642,105903.3072
2024-09-16,GBR,ANDROID,RMG,Playables,56.311469,23.70533254,0.1397058824,115.2232671,159.8436543,8732.091403
2024-08-05,DEU,IOS,RMG,Video,21.861027,23.95136841,,,240.5418244,39253.39097
2025-05-05,DEU,ANDROID,RMG,Video,41.7879248,17.99408286,0,,682.2506235,27205.279
2025-03-31,PHL,ANDROID,Sportsbetting,Video,3.533594,3.71334928,0,,8.667522889,3527.681816
2025-02-24,DEU,ANDROID,Sportsbetting,Video,7.4911315,28.82261638,0.05128205128,504.7090243,301.8669854,2692.84214
2025-05-26,BRA,ANDROID,RMG,Video,8.225796,1.664049498,,,16.93647216,42849.27456
2025-06-16,USA,ANDROID,Sportsbetting,Video,24.580385,32.2407961,0.06611570248,712.3790133,528.7694572,8115.151415
2025-04-14,DEU,IOS,Sportsbetting,Video,5.769115,27.18522151,0.2,135.9261075,135.9261075,543.7044301
2025-06-09,DEU,IOS,RMG,Playables,18.481777,49.21697208,,,,49.21697208
2024-10-07,AUS,IOS,RMG,Playables,42.108735,19.40911892,0,,294.3716369,3532.459643
2025-05-12,GBR,IOS,RMG,Statics,0.617808462,26.43596249,0.08986455652,182.2947316,173.1420165,78016.75154
2025-04-21,DEU,IOS,Sportsbetting,Video,8.461033,47.19056466,,,,235.9528233
2025-01-06,ESP,IOS,RMG,Video,11.119408,5.675466066,,,,307.3567616
2024-08-19,USA,IOS,Sportsbetting,Video,29.137087,60.70232715,0.1188974962,330.0006362,297.1022534,143444.113
2025-07-28,USA,ANDROID,Sportsbetting,Statics,1.705716,35.38206708,0.009661835749,1614.20627,430.5559162,10136.31287
2024-08-26,USA,ANDROID,RMG,Playables,81.89223171,25.82323614,0.25,106.4823219,126.7929371,24843.74261
2024-09-16,PHL,ANDROID,RMG,Statics,0.073665,0.389356118,,,6.65044894,792.8599201
2025-04-14,DEU,IOS,Sportsbetting,Statics,0.461552,19.21566291,0.1195559351,160.7252948,160.7252948,22501.54127
2024-09-30,DEU,IOS,Sportsbetting,Statics,0.449313,12.1148237,0.0713028169,169.9066632,169.9066632,13762.43972
2025-04-28,GBR,IOS,RMG,Playables,59.57337,32.65774992,0,,290.0789486,14331.40164
2025-04-21,DEU,IOS,RMG,Playables,70.591994,20.38343825,,,285.3681355,570.7362709
2024-11-25,DEU,ANDROID,Sportsbetting,Video,4.83724,21.10837705,,,159.2722995,1751.995295
2025-07-21,AUS,IOS,RMG,Statics,0.1316425,11.59565308,,,154.786537,566.8837759
2025-03-03,ESP,IOS,RMG,Statics,0.654757,47.41645301,0.237012987,200.0584593,200.0584593,14604.26753
2024-10-28,ESP,ANDROID,RMG,Statics,0.19879525,2.909187122,,,35.71397749,105.0344727
2024-07-29,GBR,ANDROID,Sportsbetting,Statics,0.372279,26.59133324,0.2,54.17166595,27.08583298,138.8683325
2024-10-21,DEU,ANDROID,RMG,Video,25.68526567,10.47300943,,,282.7340912,4457.833255
2025-07-14,AUS,IOS,Sportsbetting,Video,7.049554,40.89651595,0.3051643192,134.0147369,136.1087171,8710.957897
2024-09-02,CAN,ANDROID,Sportsbetting,Video,1.560073,0.949044354,,,,2.847133062
2024-08-19,GBR,ANDROID,RMG,Playables,73.16226,12.39609507,0,,247.4791837,6929.417144
2024-09-23,DEU,IOS,Sportsbetting,Statics,0.399744,10.16808952,0.08116232465,125.2809055,126.8469168,10147.75335
2025-02-10,DEU,IOS,Sportsbetting,Video,6.305962,20.53820952,0.09756097561,210.5166476,210.5166476,842.0665903
2025-08-18,DEU,IOS,RMG,Statics,0.205567333,35.70903574,0.07738095238,466.0089283,240.7320877,8291.76823
2025-03-24,GBR,ANDROID,Sportsbetting,Video,7.413888,20.54351897,,,104.4295547,1253.154657
2024-12-02,PHL,ANDROID,Sportsbetting,Video,2.688309,40.76712614,0.0125,3261.370091,3261.370091,3261.370091
2024-09-02,BRA,ANDROID,RMG,Video,12.4642075,3.375978413,,,21.72824187,41401.60875
2025-03-10,GBR,ANDROID,RMG,Video,32.60476275,20.70670416,0.04326923077,95.94927733,365.1398769,27160.38063
2025-06-23,GBR,IOS,RMG,Statics,0.729191583,21.52941927,0.09292257604,209.4131284,265.4681007,107048.5233
2024-08-12,BRA,ANDROID,RMG,Video,8.678875556,1.890285173,,,14.98194085,41297.97252
2025-03-31,USA,IOS,RMG,Playables,66.65908106,16.8794633,0,,212.6266306,176797.4316
2025-05-19,USA,ANDROID,Sportsbetting,Statics,0.669006,19.59816755,0.125,179.6315395,281.1574001,3576.940523
2025-01-06,USA,ANDROID,Sportsbetting,Statics,0.789711,57.35697927,0.1111111111,516.2128134,516.2128134,2581.064067
2024-07-29,GBR,ANDROID,Sportsbetting,Video,12.56216,25.92556962,0.09210526316,297.9600385,246.2929114,1605.177171
2024-11-04,GBR,ANDROID,RMG,Playables,64.97452233,29.24477302,0,,349.1737743,9249.827449
2024-08-26,GBR,IOS,Sportsbetting,Statics,0.8015045,12.89422478,0.07924018595,162.5814864,163.0379757,62355.59852
2025-03-17,PHL,ANDROID,RMG,Video,6.554713667,1.16890354,,,6.691677798,15299.14277
2025-03-17,CAN,ANDROID,RMG,Playables,21.704894,1.866846949,,,29.86955119,179.2173071
2024-11-11,ESP,ANDROID,Sportsbetting,Video,3.85884,26.73616339,0.05,534.7232677,534.7232677,2138.893071
2024-10-21,DEU,IOS,RMG,Statics,0.08534,7.532400679,,,175.7560158,527.2680475
2025-06-30,GBR,ANDROID,RMG,Statics,0.3211475,14.10539079,,,,596.298494
2025-01-20,ESP,ANDROID,RMG,Statics,0.390758,4.429739392,,,79.73530906,79.73530906
2024-09-23,BRA,ANDROID,RMG,Video,10.252483,2.341735542,,,20.16315139,59251.01811
2024-12-02,BRA,ANDROID,RMG,Statics,0.3373395,2.244728191,,,26.21348134,2799.984214
2024-08-26,ESP,ANDROID,RMG,Video,15.79527375,6.715329215,,,317.4423477,875.4568019
2024-12-02,DEU,IOS,RMG,Video,34.5702025,32.11359543,,,392.7773079,26034.16734
2024-12-02,CAN,ANDROID,RMG,Video,49.8541852,55.52029772,0.075,2804.841036,995.8362863,10142.4136
2025-02-10,ESP,ANDROID,RMG,Video,24.050961,15.62947936,0.04722222222,214.4466103,214.4466103,3666.724688
2024-10-07,ESP,IOS,RMG,Statics,0.0499275,3.084219822,,,,22.8075923
2025-03-10,USA,IOS,Sportsbetting,Playables,2.138151,19.42196394,0.01744186047,1113.525933,59.65317497,6681.155597
2025-04-14,ESP,ANDROID,Sportsbetting,Video,4.318336,26.72741462,0.06493506494,411.6021851,411.6021851,4116.021851
2025-05-12,AUS,IOS,RMG,Statics,0.148226,11.91509391,,,392.1600867,1239.723373
2024-11-11,BRA,IOS,RMG,Video,7.630329,4.220859058,,,15.7328154,10410.48044
2024-10-07,BRA,ANDROID,RMG,Statics,0.8230522,1.581506824,,,15.96444869,6315.373051
2024-11-25,AUS,ANDROID,RMG,Playables,128.942429,26.27449963,,,,341.5684952
2025-03-10,BRA,ANDROID,RMG,Video,7.167416333,2.871144668,,,49.25804178,43007.29452
2025-06-30,DEU,IOS,Sportsbetting,Statics,0.465682,22.36697177,0.04637681159,482.2878288,482.2878288,15433.21052
2024-11-25,USA,ANDROID,RMG,Video,80.89466928,19.73398986,0.05255025713,764.2312583,201.3569012,740223.1201
2024-09-23,USA,ANDROID,RMG,Video,77.38691548,16.0146719,0.06688712386,779.0460665,195.5477117,856181.4002
2025-06-23,GBR,IOS,RMG,Playables,32.9868202,30.47515507,0,,160.0470822,29991.65066
2025-02-24,GBR,IOS,RMG,Video,19.64789979,33.48552464,0.104521792,320.8724516,290.2421957,90995.87722
2025-04-28,PHL,ANDROID,Sportsbetting,Video,5.431686,3.220568547,0,,9.642761121,3278.538781
2025-02-24,USA,ANDROID,Sportsbetting,Statics,0.638786,56.23642096,0,,,149.3994104
2025-08-11,CAN,IOS,RMG,Statics,0.36880375,43.62944696,0.01877444589,1199.251565,609.0823193,19617.58768
2024-11-18,GBR,IOS,Sportsbetting,Statics,1.865363333,13.82667694,0.07070301493,192.0351511,151.6015501,29316.61874
2024-10-07,CAN,IOS,RMG,Statics,0.285125571,39.98621075,0.04301075269,377.2113777,605.5031433,7311.716321
2025-05-19,CAN,IOS,RMG,Statics,0.524455,40.77710258,0.0487804878,1628.466174,594.9079495,10485.58499
2024-10-28,DEU,ANDROID,RMG,Statics,0.298417,11.39121614,,,,935.7362304
2024-09-16,CAN,IOS,Sportsbetting,Statics,2.434757,26.44345658,0.06818181818,387.8373631,387.8373631,3490.536268
2025-05-19,CAN,IOS,Sportsbetting,Statics,0.463215,88.41464586,,,,972.5611045
2024-10-07,USA,ANDROID,Sportsbetting,Video,38.865954,63.18949365,0.1467391304,430.6246975,430.6246975,11626.86683
2025-07-21,DEU,ANDROID,RMG,Playables,32.33328033,5.696787785,,,100.972911,21152.58883
2025-06-02,AUS,IOS,RMG,Video,25.91060233,19.9901908,,,258.0282356,26902.4548
2025-04-07,DEU,IOS,Sportsbetting,Video,7.20128,22.2227817,0.02564102564,866.6884864,866.6884864,866.6884864
2025-06-02,USA,ANDROID,Sportsbetting,Statics,0.96482,22.14337202,0.08510638298,316.6482429,270.2984298,5220.569343
2024-09-30,USA,ANDROID,Sportsbetting,Statics,1.253789,75.12790127,0.09677419355,776.3216465,776.3216465,2328.964939
2024-12-02,CAN,ANDROID,RMG,Statics,1.099327,11.3479604,,,153.5885977,705.5898694
2025-01-06,USA,IOS,RMG,Video,31.92752342,27.48532639,0.1311333852,616.336367,686.8490697,1637635.011
2025-06-02,USA,ANDROID,RMG,Statics,2.492867206,14.23732834,0.02,1039.824021,179.2977584,95297.76709
2025-08-25,PHL,ANDROID,RMG,Video,13.808816,1.785199415,,,14.88521981,3329.882746
2025-02-10,CAN,IOS,RMG,Video,18.574596,44.55253117,0.05092358847,1013.691302,547.0425327,76362.7977
2025-06-16,USA,IOS,Sportsbetting,Statics,0.652967833,33.61926785,0.04985447235,251.2901852,388.8584587,129669.3752
2025-08-18,USA,IOS,Sportsbetting,Video,16.8315305,92.5194523,0.03650715978,623.4917994,801.8961905,213432.0359
2024-09-09,AUS,IOS,RMG,Video,32.7399155,21.68948936,0,,361.5807767,17608.49893
2025-05-12,USA,IOS,Sportsbetting,Playables,40.585677,17.512228,0.08139534884,315.6154324,826.8037067,6223.28397
2025-05-05,USA,ANDROID,Sportsbetting,Statics,0.884767,34.28003693,0.08196721311,596.1854616,470.4013452,6427.099597
2025-02-24,GBR,ANDROID,Sportsbetting,Statics,0.307915,14.06799479,,,113.8228669,1252.051536
2025-02-03,ESP,ANDROID,RMG,Video,26.221535,7.466397411,0.02268431002,302.1742037,302.1742037,3723.028623
2025-02-24,ESP,IOS,Sportsbetting,Video,4.564694,25.92256641,0.1162790698,222.9340712,222.9340712,8917.362846
2025-01-13,DEU,IOS,Sportsbetting,Video,5.15199,39.58222238,0.1,395.8222238,395.8222238,395.8222238
2025-03-24,DEU,ANDROID,RMG,Video,40.081986,21.37307823,,,437.4127304,5248.952765
2025-08-04,AUS,IOS,Sportsbetting,Statics,0.406568,43.25851333,0.368556701,117.3727495,119.0376111,16784.30317
2025-04-14,GBR,ANDROID,RMG,Playables,29.36939,5.671089377,,,,119.0928769
2024-09-02,ESP,ANDROID,Sportsbetting,Statics,0.452548,11.36564907,0.04166666667,272.7755776,272.7755776,1091.10231
2025-03-31,USA,IOS,RMG,Statics,0.518183351,21.75702781,0.1234404484,163.2354482,209.3780881,321392.6743
2024-08-19,AUS,ANDROID,RMG,Video,36.18451067,11.11647316,0,,528.9266183,5318.108541
2025-03-03,USA,IOS,RMG,Video,49.69573678,25.03660559,0.1059041184,574.5141828,289.2559384,1617740.582
2024-11-25,GBR,IOS,Sportsbetting,Statics,1.754456333,15.53181784,0.08730386113,204.4508065,151.6753473,45930.36269
2025-01-27,GBR,IOS,RMG,Video,13.32695942,31.14153493,0.1027791455,240.6847744,208.2688892,83273.67236
2024-08-05,ESP,IOS,RMG,Statics,0.079213,8.860611498,,,179.6316842,194.7438532
2024-11-18,GBR,IOS,RMG,Playables,28.675084,27.38508495,0,,325.460638,16623.14155
2025-01-20,DEU,ANDROID,RMG,Video,11.614596,8.918279458,,,604.5137595,2054.339752
2024-11-04,DEU,IOS,RMG,Statics,0.0893705,6.480046822,,,259.0199918,521.7493633
2024-08-26,CAN,IOS,Sportsbetting,Video,20.618574,17.97527302,,,,89.8763651
2025-04-07,CAN,IOS,RMG,Video,26.77660836,46.69707065,0.04962288447,1233.487662,492.888945,89536.54916
2024-10-21,USA,IOS,Sportsbetting,Statics,0.756441,13.1096749,0.09389944478,108.3411947,93.20287265,97699.16707
2025-01-20,CAN,ANDROID,RMG,Statics,0.621274333,79.07130048,,,243.4794818,1142.649184
2024-09-30,ESP,ANDROID,Sportsbetting,Statics,0.470298,10.70690977,0.04385964912,244.1175428,244.1175428,1220.587714
2025-01-20,BRA,IOS,RMG,Video,3.2154,2.073209258,0,,,414.6418517
