date,country,os,vertical,creative_format,cpm,cpi,ftd_rate,cftd,avg_user_spend,total_gross_spend
2025-02-12,USA,ANDROID,RMG,Video,61.07531336,16.70856473,0.1406821842,515.6329353,227.4021233,105301.4872
2025-02-12,USA,IOS,RMG,Video,57.119074,24.66700654,0.08205266955,1130.320984,348.7996172,225494.0017
2025-02-12,USA,IOS,Sportsbetting,Video,8.0638046,56.80376582,0.06622799711,188.8472038,269.9526989,24342.71431
2025-02-12,USA,IOS,RMG,Statics,1.063241294,28.31212452,0.1161904762,255.7119131,238.2001718,78704.93228
2025-02-12,USA,ANDROID,RMG,Playables,98.7164714,13.6851693,0,,78.04099345,4737.76958
2025-02-12,USA,IOS,RMG,Playables,64.50259718,16.09212478,0,,229.7302961,21924.52057
2025-02-12,USA,IOS,Sportsbetting,Playables,0.747246,55.95824564,0,,,55.95824564
2025-02-12,USA,ANDROID,RMG,Statics,2.431570034,10.14158196,0.0625,59.18060853,81.66318604,12595.1314
2025-02-13,USA,IOS,Sportsbetting,Statics,0.4339156,22.45137235,0.07720356015,53.52925774,185.797283,15090.3958
2025-02-13,USA,IOS,Sportsbetting,Video,9.0883012,50.33553635,0.03682538077,414.3059445,340.0684578,24806.27203
2025-02-13,USA,IOS,RMG,Statics,0.757488667,26.28324798,0.1791666667,81.94018321,240.4392761,74502.89692
2025-02-13,USA,IOS,RMG,Video,52.49042083,24.94745058,0.09823341086,514.0407772,283.3126344,219567.9128
2025-02-13,USA,ANDROID,RMG,Video,64.59446183,18.84749973,0.0633431085,516.1028532,213.5058481,106690.8395
2025-02-13,USA,ANDROID,RMG,Playables,94.9566768,7.174370526,0,,112.067492,5789.3032
2025-02-13,USA,IOS,RMG,Playables,56.99343031,15.17783041,0,,195.9899231,21261.08932
2025-02-13,USA,ANDROID,RMG,Statics,2.128823852,8.52489608,0.1666666667,83.80979034,83.63646447,13885.62594
2025-02-13,USA,IOS,Sportsbetting,Playables,1.536115,53.24686391,0.3333333333,159.7405917,159.7405917,159.7405917
2025-02-14,USA,IOS,RMG,Statics,0.803839848,26.61881731,0.1019607843,124.2999275,217.5465427,80820.3639
2025-02-14,USA,IOS,RMG,Video,55.05852957,27.88487082,0.1122038625,439.8112646,320.1943442,216203.0284
2025-02-14,USA,IOS,Sportsbetting,Statics,0.5387142,23.40285344,0.06188001889,96.77355173,247.7378155,15035.89832
2025-02-14,USA,ANDROID,RMG,Video,66.70508628,15.68590953,0.06349954393,520.2142726,206.4614228,109255.1174
2025-02-14,USA,IOS,Sportsbetting,Video,13.6783062,56.13987908,0.03630952381,682.5607658,433.3826931,24057.91986
2025-02-14,USA,ANDROID,RMG,Playables,102.31117,11.23869972,0,,91.68421847,6023.329289
2025-02-14,USA,IOS,Sportsbetting,Playables,1.926784,49.60545056,0,,,248.0272528
2025-02-14,USA,IOS,RMG,Playables,52.54242158,15.93733975,0,,247.0286955,21163.87836
2025-02-14,USA,ANDROID,RMG,Statics,2.1465525,11.54837888,0.1666666667,80.4094249,114.0468684,14575.1262
2025-02-15,USA,IOS,Sportsbetting,Statics,0.5919788,27.14956416,0.04589562025,140.5067842,214.1973586,19628.69682
2025-02-15,USA,IOS,RMG,Video,59.16730749,26.21786562,0.107520564,497.9316246,309.2016216,237598.9657
2025-02-15,USA,ANDROID,RMG,Video,69.80591385,15.29867035,0.1047619048,281.4847968,225.3436536,112880.7447
2025-02-15,USA,IOS,Sportsbetting,Video,15.4113748,88.72654076,0.06418572892,651.9254563,680.7536017,34491.8038
2025-02-15,USA,IOS,RMG,Statics,0.797781781,30.71831871,0.09047619048,425.919691,249.2569807,74002.46243
2025-02-15,USA,IOS,Sportsbetting,Playables,2.164832,97.96802569,,,,293.9040771
2025-02-15,USA,IOS,RMG,Playables,57.46374618,17.52428346,0,,236.5642397,21313.62718
2025-02-15,USA,ANDROID,RMG,Statics,2.299990929,11.35731723,0,,120.1426732,14546.39323
2025-02-15,USA,ANDROID,RMG,Playables,107.8940873,9.172737816,0,,159.7605945,5908.538016
2025-02-16,USA,ANDROID,RMG,Video,74.31382626,15.1122072,0.08735380117,235.1603399,183.9004488,112568.9574
2025-02-16,USA,IOS,RMG,Video,58.49501622,26.69390866,0.1434491324,334.8793906,237.7717706,226227.8476
2025-02-16,USA,IOS,Sportsbetting,Statics,0.5206758,23.77796096,0.06028775146,108.7546844,211.026598,17930.80263
2025-02-16,USA,IOS,Sportsbetting,Video,14.898353,80.62833071,0.07795414462,558.1924131,502.5110992,38235.81785
2025-02-16,USA,IOS,Sportsbetting,Playables,2.006901,56.64077682,0,,,283.2038841
2025-02-16,USA,IOS,RMG,Playables,60.41551773,12.41132219,0,,335.1184063,20579.71556
2025-02-16,USA,ANDROID,RMG,Playables,91.1360948,8.921108204,0,,125.7217954,5688.050333
2025-02-16,USA,IOS,RMG,Statics,0.630642094,22.14410995,0.1,86.59332357,192.8774138,71284.68004
2025-02-16,USA,ANDROID,RMG,Statics,2.4110555,10.90156799,0.25,104.6717768,95.15239859,12640.74616
2025-02-17,USA,IOS,RMG,Statics,0.616370097,24.67515851,0.1140873016,230.5457462,224.0309178,74840.55406
2025-02-17,USA,ANDROID,RMG,Video,72.2199338,18.61009088,0.09885408709,754.0365933,264.2406658,109309.9398
2025-02-17,USA,IOS,Sportsbetting,Statics,0.472089,26.46843356,0.06148696265,110.3735619,229.9598461,17278.50072
2025-02-17,USA,IOS,Sportsbetting,Video,15.0082254,82.38657086,0.02456140351,832.2942808,783.0495822,29961.07083
2025-02-17,USA,IOS,RMG,Video,56.20892232,24.61564038,0.1118192233,540.1935985,328.0778592,196691.1604
2025-02-17,USA,IOS,RMG,Playables,54.58699418,15.38793154,0,,246.4325966,19055.49128
2025-02-17,USA,ANDROID,RMG,Playables,93.4712021,18.23820467,0,,91.95231045,5524.860754
2025-02-17,USA,IOS,Sportsbetting,Playables,1.135449,17.40454766,0.1111111111,156.640929,156.640929,156.640929
2025-02-17,USA,ANDROID,RMG,Statics,2.283899852,12.40932606,0.1666666667,73.5761042,66.50366778,12077.07868
2025-02-18,USA,IOS,Sportsbetting,Video,15.895009,96.28687091,0.07297551789,415.916627,796.3904773,27973.61553
2025-02-18,USA,IOS,Sportsbetting,Statics,0.4711796,34.4808049,0.04351851852,114.319277,235.6799941,16582.90965
2025-02-18,USA,ANDROID,RMG,Video,71.97564226,21.88467219,0.1166666667,523.9982645,215.0432782,103651.3553
2025-02-18,USA,IOS,RMG,Video,58.09469424,25.28522979,0.1156261343,444.0974227,290.4778662,193359.9242
2025-02-18,USA,IOS,Sportsbetting,Playables,0.951593,17.43579698,,,,69.74318793
2025-02-18,USA,ANDROID,RMG,Statics,2.118830889,9.328564024,0,,88.79121017,12749.60564
2025-02-18,USA,ANDROID,RMG,Playables,96.5166826,19.83594038,0,,79.91233067,5346.637035
2025-02-18,USA,IOS,RMG,Playables,55.27757375,12.90419754,0,,214.0048223,19921.72247
2025-02-18,USA,IOS,RMG,Statics,0.639517636,25.60317759,0.1,115.9418241,225.7295017,78887.67958
2025-02-19,USA,IOS,RMG,Statics,0.604554059,21.61862509,0.1278195489,61.4564318,219.0866597,74025.97064
2025-02-19,USA,IOS,Sportsbetting,Video,16.5250028,114.742722,0.07352941176,510.7091263,820.6048544,31809.095
2025-02-19,USA,IOS,RMG,Video,55.51746961,26.03902175,0.08987417865,1167.798609,382.2196226,209070.0718
2025-02-19,USA,ANDROID,RMG,Video,71.79355685,18.79494039,0.065,559.3205532,261.6728462,107416.2308
2025-02-19,USA,IOS,Sportsbetting,Statics,0.5586116,34.25893255,0.07048042585,75.24399515,198.1867529,15977.77544
2025-02-19,USA,IOS,RMG,Playables,41.19026482,12.516881,0,,194.5040613,18749.76953
2025-02-19,USA,ANDROID,RMG,Playables,97.27899782,12.99374863,0,,110.6116193,5752.4707
2025-02-19,USA,ANDROID,RMG,Statics,2.016840828,10.08725597,0.5,69.77164386,93.60878568,13709.74567
2025-02-19,USA,IOS,Sportsbetting,Playables,1.052039,41.36852873,0.5,82.73705746,82.73705746,165.4741149
2025-02-20,USA,IOS,RMG,Video,52.59753163,24.20616118,0.139682861,440.4084591,239.8436321,205783.091
2025-02-20,USA,IOS,RMG,Statics,0.607888706,24.42008016,0.1052631579,38.07175427,202.7427788,73925.69509
2025-02-20,USA,IOS,Sportsbetting,Video,19.4677818,305.8114466,0.05357943202,641.6014798,1375.466896,38234.81066
2025-02-20,USA,ANDROID,RMG,Video,69.90352973,23.75889859,0.05769230769,1500.956015,262.940203,111335.0189
2025-02-20,USA,IOS,Sportsbetting,Statics,0.6305776,27.33909651,0.0682416772,109.6390489,186.5606585,17095.35983
2025-02-20,USA,IOS,Sportsbetting,Playables,1.154081,25.39743587,0,,,203.179487
2025-02-20,USA,ANDROID,RMG,Playables,94.60724691,20.14569055,0,,173.1661555,6264.992764
2025-02-20,USA,IOS,RMG,Playables,48.37416382,14.03092084,0,,327.1682982,20664.88359
2025-02-20,USA,ANDROID,RMG,Statics,2.049741133,8.601042072,0.08333333333,148.8737554,79.89156387,12735.73744
2025-02-21,USA,IOS,Sportsbetting,Statics,0.638976,31.31665157,0.09616571413,82.42146338,159.8172189,21153.84765
2025-02-21,USA,IOS,Sportsbetting,Video,17.7771098,376.4778605,0.06973592992,529.9158475,1154.6083,37056.59257
2025-02-21,USA,ANDROID,RMG,Video,65.68325989,16.73126869,0.09880217786,1129.963606,268.6460817,116974.4944
2025-02-21,USA,IOS,RMG,Statics,0.575123771,26.39210724,0.1319444444,174.7728233,232.0916866,84544.67716
2025-02-21,USA,IOS,RMG,Video,51.23046091,25.97356603,0.09648316285,715.4573473,281.4273542,211063.7143
2025-02-21,USA,ANDROID,RMG,Statics,2.143384156,10.0414496,0.1666666667,183.6530655,117.5348563,13334.71263
2025-02-21,USA,IOS,Sportsbetting,Playables,1.288211,81.81855449,,,,245.4556635
2025-02-21,USA,ANDROID,RMG,Playables,85.1462621,9.139651285,0,,114.8732528,6921.841522
2025-02-21,USA,IOS,RMG,Playables,48.42188292,14.51528961,0,,243.7622502,19093.22281
2025-02-22,USA,IOS,RMG,Statics,0.576575286,28.48831576,0.1057142857,174.9380387,232.332651,89038.65994
2025-02-22,USA,IOS,Sportsbetting,Statics,0.6048082,37.92285334,0.08243405276,79.19628822,212.1653915,25396.54553
2025-02-22,USA,IOS,Sportsbetting,Video,16.974437,234.4927334,0.05295844625,793.4889556,965.4835999,37838.72282
2025-02-22,USA,ANDROID,RMG,Video,67.30074698,18.47461771,0.03936507937,561.4558844,177.4728042,117908.3404
2025-02-22,USA,IOS,RMG,Video,50.11905986,26.5157895,0.0870959699,1325.682108,350.4955484,230566.2892
2025-02-22,USA,ANDROID,RMG,Playables,85.8976612,9.496498016,0,,139.6029049,6754.877793
2025-02-22,USA,IOS,RMG,Playables,58.86981555,18.33610148,0,,175.1575389,21321.64915
2025-02-22,USA,ANDROID,RMG,Statics,2.027397906,10.53373732,0.1111111111,160.29351,121.3215671,13982.43054
2025-02-22,USA,IOS,Sportsbetting,Playables,1.349752,34.35716245,0.1428571429,240.5001371,240.5001371,240.5001371
2025-02-23,USA,IOS,RMG,Statics,0.536897429,22.98903493,0.04166666667,74.96232545,233.7072025,78168.68574
2025-02-23,USA,ANDROID,RMG,Video,72.1281007,18.36211,0.07184035477,381.0285734,158.7284101,117650.4531
2025-02-23,USA,IOS,Sportsbetting,Video,18.6110042,247.6062199,0.08541221193,448.5787194,1246.985254,40002.7631
2025-02-23,USA,IOS,Sportsbetting,Statics,0.5533576,39.11358556,0.07469750195,93.98155365,225.846142,27379.85267
2025-02-23,USA,IOS,RMG,Video,56.32728284,25.62104702,0.1355689571,300.9105763,283.1055968,256770.2015
2025-02-23,USA,ANDROID,RMG,Playables,105.3137207,8.927425849,0,,173.8334802,6515.214381
2025-02-23,USA,IOS,RMG,Playables,64.439149,21.29723268,0,,202.49579,20491.13087
2025-02-23,USA,ANDROID,RMG,Statics,1.803112031,9.297735699,0,,100.8245521,12669.73696
2025-02-23,USA,IOS,Sportsbetting,Playables,1.168709,19.70549246,0.1,197.0549246,197.0549246,197.0549246
2025-02-24,USA,ANDROID,RMG,Video,73.02668704,15.54585543,0.04316770186,844.7933873,183.9437603,114214.9902
2025-02-24,USA,IOS,RMG,Statics,0.513807972,26.9513003,0.1714285714,62.72271172,310.6081095,88716.26148
2025-02-24,USA,IOS,Sportsbetting,Statics,0.5438046,43.92154747,0.05800653595,146.7539594,362.8952008,26547.40172
2025-02-24,USA,IOS,Sportsbetting,Video,14.2551372,210.7000582,0.04079233527,1313.13468,1382.276578,27291.3468
2025-02-24,USA,IOS,RMG,Video,51.39432184,27.08728812,0.1046296296,734.3052059,283.9637336,223792.2964
2025-02-24,USA,IOS,Sportsbetting,Playables,0.979092,42.12445179,,,,168.4978071
2025-02-24,USA,ANDROID,RMG,Playables,104.3386745,16.24834703,0,,102.4420294,6160.632392
2025-02-24,USA,IOS,RMG,Playables,62.03096071,14.86107657,0,,210.2682577,14926.62815
2025-02-24,USA,ANDROID,RMG,Statics,1.710904242,6.815468924,0,,74.47097326,13723.75605
2025-02-25,USA,IOS,RMG,Video,55.94649918,26.23071644,0.1039188383,990.73737,327.1751521,236775.1316
2025-02-25,USA,IOS,RMG,Statics,0.563563333,25.3819297,0.04166666667,131.954567,210.2343169,82943.93339
2025-02-25,USA,ANDROID,RMG,Video,73.98312527,16.18686287,0.1202651515,307.8527501,165.8894889,118158.5905
2025-02-25,USA,IOS,Sportsbetting,Video,18.8501702,405.6580513,0.07590983932,450.2960351,2151.539649,26189.21966
2025-02-25,USA,IOS,Sportsbetting,Statics,0.6136388,36.76723834,0.06984649123,67.92378121,262.2098158,22600.21751
2025-02-25,USA,IOS,Sportsbetting,Playables,0.976671,70.45605211,0,,,140.9121042
2025-02-25,USA,ANDROID,RMG,Playables,113.6175655,13.71995479,0,,124.6627487,7097.816985
2025-02-25,USA,IOS,RMG,Playables,66.85127177,20.26854302,0,,278.3926119,20370.83405
2025-02-25,USA,ANDROID,RMG,Statics,1.780272029,7.353390053,0.5,20.43383135,76.94449063,14345.86511
2025-02-26,USA,IOS,RMG,Statics,0.618272528,27.24832446,0.14,107.6354213,261.6689274,88434.55101
2025-02-26,USA,IOS,RMG,Video,55.03120476,27.3470481,0.1210185649,682.0046547,314.4118843,242494.2948
2025-02-26,USA,ANDROID,RMG,Statics,1.995726361,9.142900344,0.3166666667,114.559724,85.05072109,15073.26767
2025-02-26,USA,IOS,Sportsbetting,Video,18.7983306,320.8408584,0.0613255719,577.1646559,1240.103515,29133.94639
2025-02-26,USA,ANDROID,RMG,Video,77.99309248,15.82677196,0.07441176471,564.8684836,188.0528737,120626.3145
2025-02-26,USA,IOS,Sportsbetting,Statics,0.6404602,38.01443056,0.05439005439,154.1672532,227.8713807,23256.25724
2025-02-26,USA,IOS,Sportsbetting,Playables,1.02446,16.87900897,,,,135.0320718
2025-02-26,USA,ANDROID,RMG,Playables,119.1741173,11.85632304,0,,105.4199303,8803.424608
2025-02-26,USA,IOS,RMG,Playables,65.04948714,20.03802551,0,,247.0523611,27109.91105
2025-02-27,USA,IOS,RMG,Statics,0.608828139,27.69159361,0.1033333333,100.5628673,283.3537849,94088.31506
2025-02-27,USA,IOS,RMG,Video,56.20414728,28.06826914,0.1238678082,537.2861406,282.5092489,237381.4907
2025-02-27,USA,ANDROID,RMG,Video,75.38266627,15.20142425,0.09754901961,941.0969904,220.8769591,120979.9647
2025-02-27,USA,IOS,Sportsbetting,Video,18.6837214,245.323188,0.1416240585,376.7687101,513.9183743,28724.09989
2025-02-27,USA,IOS,Sportsbetting,Statics,0.6320626,48.89839956,0.0550582104,147.3101177,366.1533415,26079.34804
2025-02-27,USA,ANDROID,RMG,Playables,102.3813994,12.45637163,0,,105.4194197,8159.015976
2025-02-27,USA,IOS,RMG,Playables,66.11646143,19.64899524,0,,268.1663693,33013.64342
2025-02-27,USA,ANDROID,RMG,Statics,2.071668429,15.05903139,0,,104.1058816,15818.58404
2025-02-27,USA,IOS,Sportsbetting,Playables,1.058668,21.48090664,0.1666666667,128.8854398,128.8854398,128.8854398
2025-02-28,USA,IOS,Sportsbetting,Statics,0.696917,49.30710674,0.06169364297,112.7572589,405.5035006,29761.28092
2025-02-28,USA,IOS,Sportsbetting,Video,17.4835632,324.3876674,0.0580718723,635.6783797,1397.786615,29714.72461
2025-02-28,USA,IOS,RMG,Statics,0.56425825,27.96760213,0.1666666667,60.45369004,257.5918611,86836.93988
2025-02-28,USA,IOS,RMG,Video,51.93621448,27.96625298,0.1198162679,732.5202999,279.2218818,239583.9206
2025-02-28,USA,IOS,Sportsbetting,Playables,1.286429,29.72496921,0,,,208.0747845
2025-02-28,USA,IOS,RMG,Playables,58.01815107,20.19169297,0,,275.1497202,31883.77714
2025-02-28,USA,ANDROID,RMG,Statics,2.028562088,16.11883383,0,,125.3313427,15663.99056
2025-02-28,USA,ANDROID,RMG,Playables,106.1966509,18.52184282,0,,102.9498868,8229.876391
2025-02-28,USA,ANDROID,RMG,Video,76.82648889,19.30526515,0.25,127.453243,182.7549589,127195.9418
2025-03-01,USA,IOS,RMG,Video,53.74503814,26.11719869,0.133908046,433.5337516,307.5736325,247082.2756
2025-03-01,USA,ANDROID,RMG,Video,78.4803628,15.44492622,0.08125,569.0319446,173.701831,132506.3968
2025-03-01,USA,IOS,RMG,Statics,0.548579306,27.52612416,0.1944444444,73.31942446,267.8386374,89369.41313
2025-03-01,USA,IOS,Sportsbetting,Video,17.9503294,435.8754407,0.06295331162,359.3298417,1479.482218,25301.16312
2025-03-01,USA,IOS,Sportsbetting,Statics,0.709041,36.32387101,0.04945858941,110.2534916,724.9734673,26780.71574
2025-03-01,USA,ANDROID,Sportsbetting,Video,25.330163,22.13715484,,,,398.4687871
2025-03-01,USA,ANDROID,RMG,Playables,100.8398267,45.20139659,0,,108.1534402,9307.202141
2025-03-01,USA,ANDROID,RMG,Statics,1.778323485,10.53355223,0,,77.74470596,13945.93136
2025-03-01,USA,IOS,RMG,Playables,48.97141692,20.81083116,0,,308.8497462,33868.90448
2025-03-01,USA,IOS,Sportsbetting,Playables,1.343164,19.92046738,0,,,59.76140215
2025-03-02,USA,IOS,RMG,Video,54.99906105,24.39330577,0.1169052033,488.537174,263.4794503,253118.542
2025-03-02,USA,IOS,Sportsbetting,Video,15.4152146,149.1134466,0.05216174101,264.823542,1160.348856,22639.69065
2025-03-02,USA,IOS,Sportsbetting,Statics,0.899126,26.79739486,0.0741101436,216.6712111,562.8835677,36386.17298
2025-03-02,USA,IOS,RMG,Statics,0.542313389,24.49908208,0.06818181818,73.07325952,248.91809,86615.42105
2025-03-02,USA,ANDROID,RMG,Video,77.36677911,22.89790134,0.04052197802,2321.855538,254.0426708,129667.997
2025-03-02,USA,ANDROID,Sportsbetting,Video,12.789875,51.40376119,,,,1171.954629
2025-03-02,USA,ANDROID,Sportsbetting,Statics,0.6820205,48.39597944,,,,127.4745506
2025-03-02,USA,IOS,RMG,Playables,52.27802292,19.54945322,0,,267.3126021,35579.23592
2025-03-02,USA,ANDROID,RMG,Playables,104.4849623,20.13201128,0,,216.2997692,8402.788789
2025-03-02,USA,ANDROID,RMG,Statics,1.787052147,7.05410172,0,,99.77151297,12091.28542
2025-03-03,USA,IOS,Sportsbetting,Playables,1.449483,17.10995551,0.09090909091,188.2095106,26.88707294,188.2095106
2025-03-03,USA,IOS,RMG,Statics,0.490850889,26.24196735,0.119047619,146.4378031,267.3947516,83976.33567
2025-03-03,USA,IOS,RMG,Video,53.34892543,27.49136889,0.07264910086,1351.897444,333.9144585,206498.534
2025-03-03,USA,IOS,Sportsbetting,Statics,0.8321004,35.62050141,0.02226409827,366.2210675,852.1700036,31595.00341
2025-03-03,USA,IOS,Sportsbetting,Video,10.2639478,543.8935666,0.07145933309,589.2452926,495.1634528,14095.83503
2025-03-03,USA,ANDROID,Sportsbetting,Video,20.878176,84.64016206,0,,,803.6756438
2025-03-03,USA,ANDROID,RMG,Playables,95.76310412,17.62914426,0,,154.5853727,7879.132159
2025-03-03,USA,ANDROID,RMG,Statics,1.87369425,9.611915592,0,,102.6918538,11675.83804
2025-03-03,USA,ANDROID,RMG,Video,72.67364433,21.97853244,0,,173.1757004,121794.5647
2025-03-03,USA,IOS,RMG,Playables,61.90653529,25.86269624,0,,281.0443484,32093.69822
2025-03-04,USA,IOS,Sportsbetting,Statics,0.6564762,30.38518133,0.05562487004,184.0856971,595.0201344,20461.58728
2025-03-04,USA,ANDROID,RMG,Video,73.1265043,14.70754886,0.0946969697,524.827911,184.8745758,123516.8162
2025-03-04,USA,IOS,Sportsbetting,Video,13.66568075,187.6682299,0.06105035316,393.1903791,971.0396225,19702.72824
2025-03-04,USA,IOS,RMG,Video,52.29496396,26.05511424,0.116333402,621.7460074,312.4797685,209621.7337
2025-03-04,USA,IOS,RMG,Statics,0.456303556,27.5285653,0.1590277778,108.3890815,268.2023987,88182.5534
2025-03-04,USA,ANDROID,Sportsbetting,Statics,0.551679,20.08535735,0,,,60.25607206
2025-03-04,USA,IOS,RMG,Playables,60.46411779,16.94268,0,,225.6161296,35322.50759
2025-03-04,USA,ANDROID,RMG,Playables,77.65343922,12.36158198,0,,106.8040983,8419.390626
2025-03-04,USA,IOS,Sportsbetting,Playables,1.734912,20.43340462,0,,61.30021386,735.6025663
2025-03-04,USA,ANDROID,Sportsbetting,Video,27.8471885,54.16229353,0,,,886.1456986
2025-03-04,USA,ANDROID,RMG,Statics,1.836771111,10.11124853,0.1666666667,283.0131235,108.9236202,12838.20356
2025-03-05,USA,IOS,RMG,Video,51.85589584,25.94840756,0.09735804678,523.6590646,289.3960645,213717.9808
2025-03-05,USA,ANDROID,RMG,Video,73.50827846,22.65688894,0.2023809524,402.9301209,174.3699441,121681.7719
2025-03-05,USA,IOS,Sportsbetting,Video,13.2930985,302.681333,0.0302002584,527.151237,334.8057599,21479.78782
2025-03-05,USA,IOS,Sportsbetting,Statics,0.8238006,30.04561846,0.009465855308,273.6551951,522.8552431,21957.65934
2025-03-05,USA,IOS,RMG,Statics,0.469541639,25.1626304,0.09111111111,232.5924603,277.8477375,81127.54204
2025-03-05,USA,ANDROID,Sportsbetting,Playables,2.668127,29.957726,,,,29.957726
2025-03-05,USA,ANDROID,RMG,Playables,83.46252131,19.44634572,0,,98.85931852,8888.438037
2025-03-05,USA,IOS,Sportsbetting,Playables,1.698249,20.26467344,0,,92.63850714,648.46955
2025-03-05,USA,ANDROID,Sportsbetting,Statics,0.6600095,44.02490834,0,,,107.5765003
2025-03-05,USA,IOS,RMG,Playables,61.96751227,18.51409863,0,,207.5609208,38717.48696
2025-03-05,USA,ANDROID,RMG,Statics,1.947894056,10.38614868,0,,68.08476455,14569.16265
2025-03-05,USA,ANDROID,Sportsbetting,Video,25.7810235,47.51788317,0.1428571429,225.3327739,225.3327739,879.8351809
2025-03-06,USA,IOS,Sportsbetting,Statics,0.904083,38.33122217,0.06050121978,123.7450672,270.2878762,24974.06636
2025-03-06,USA,IOS,Sportsbetting,Video,10.9072786,142.0755713,0.07788344879,544.9096559,930.2277272,24524.96847
2025-03-06,USA,IOS,RMG,Video,49.75389148,26.1587065,0.1164919694,505.3117168,281.472232,225506.5312
2025-03-06,USA,IOS,RMG,Statics,0.475408972,27.4989125,0.1728395062,314.1102588,268.675655,96353.04747
2025-03-06,USA,IOS,Sportsbetting,Playables,2.171531,17.5063424,0.02777777778,630.2283262,57.2934842,630.2283262
2025-03-06,USA,ANDROID,Sportsbetting,Statics,0.646861,58.24348553,,,,116.4869711
2025-03-06,USA,ANDROID,Sportsbetting,Video,24.406586,100.2585492,0,,,954.1762528
2025-03-06,USA,ANDROID,RMG,Playables,89.48223956,17.23552998,0,,138.480972,8548.733547
2025-03-06,USA,ANDROID,RMG,Video,72.99267923,15.16608754,0,,176.8901786,125645.7179
2025-03-06,USA,IOS,RMG,Playables,43.919242,19.59065028,0,,274.8877712,35828.94612
2025-03-06,USA,ANDROID,RMG,Statics,1.90546,8.206651698,0.125,316.7915954,130.9408925,15241.34099
2025-03-07,USA,IOS,Sportsbetting,Statics,0.874432,27.67026068,0.04702141901,276.9108723,296.2894417,27593.58677
2025-03-07,USA,IOS,RMG,Statics,0.475458194,25.40175186,0.2060185185,212.2401591,269.5696181,99578.99829
2025-03-07,USA,IOS,RMG,Video,48.08236486,26.65636563,0.1162445853,488.5666514,312.3558819,239404.4572
2025-03-07,USA,ANDROID,RMG,Video,79.21776287,15.23154875,0.1009615385,558.8359491,177.1729952,130203.068
2025-03-07,USA,IOS,Sportsbetting,Video,9.7857216,75.25741939,0.04201364385,539.47196,538.5630549,28397.11673
2025-03-07,USA,ANDROID,Sportsbetting,Statics,0.528205,54.1541981,,,,54.1541981
2025-03-07,USA,IOS,Sportsbetting,Playables,1.500709,15.54284464,0,,73.27341044,512.913873
2025-03-07,USA,ANDROID,RMG,Playables,105.3845097,21.02114985,0,,129.9253859,7382.602449
2025-03-07,USA,ANDROID,Sportsbetting,Video,21.4583395,68.68431069,0,,,1061.211459
2025-03-07,USA,ANDROID,RMG,Statics,1.870093611,11.69460184,0,,119.7159382,17391.56817
2025-03-07,USA,IOS,RMG,Playables,50.0128805,21.30704462,0,,232.7992828,33674.18461
2025-03-08,USA,IOS,Sportsbetting,Statics,0.5646298,48.87315888,0.02298033641,346.1699488,314.5406515,31252.80998
2025-03-08,USA,ANDROID,Sportsbetting,Video,20.264312,59.20642109,0.02380952381,1586.150755,1586.150755,2057.851147
2025-03-08,USA,IOS,Sportsbetting,Video,14.1776,78.97171723,0.05674893412,488.9769062,261.8567599,53770.87285
2025-03-08,USA,IOS,Sportsbetting,Playables,2.119086,42.03299765,0.04347826087,966.758946,87.88717691,966.758946
2025-03-08,USA,ANDROID,RMG,Video,81.28049984,15.68097439,0.04583333333,1158.832846,209.7776412,131666.1989
2025-03-08,USA,IOS,RMG,Statics,0.585544056,26.42040785,0.1,40.5952494,265.5789911,109747.5254
2025-03-08,USA,IOS,RMG,Video,51.92760021,27.13329047,0.138872025,449.235057,290.2131596,260275.2239
2025-03-08,USA,ANDROID,RMG,Statics,1.8724182,7.977418788,0,,87.32329253,15244.6625
2025-03-08,USA,ANDROID,RMG,Playables,102.8597631,19.2401163,0,,118.6869073,7747.743107
2025-03-08,USA,IOS,RMG,Playables,51.24338336,17.30297975,0,,260.6941836,29772.213
2025-03-08,USA,ANDROID,Sportsbetting,Statics,0.885176,69.32415698,0,,,186.0934635
2025-03-09,USA,IOS,Sportsbetting,Playables,1.62585,13.44522872,0.02127659574,631.9257497,37.17210292,631.9257497
2025-03-09,USA,IOS,Sportsbetting,Statics,0.5201762,49.49969605,0.08319845529,123.5090882,221.3172505,27140.30405
2025-03-09,USA,ANDROID,Sportsbetting,Video,18.7406225,60.99355961,0.04545454545,476.0895856,476.0895856,1424.416658
2025-03-09,USA,IOS,RMG,Statics,0.561007541,26.42505432,0.09920634921,229.3985776,267.6975295,103331.5007
2025-03-09,USA,IOS,Sportsbetting,Video,11.6901558,59.96338794,0.03486894088,388.0872699,264.5776138,37461.33926
2025-03-09,USA,IOS,RMG,Video,50.39939684,26.63440783,0.07947900053,1329.557005,333.8974278,262635.8319
2025-03-09,USA,ANDROID,Sportsbetting,Playables,4.192816,57.08099465,,,,57.08099465
2025-03-09,USA,ANDROID,RMG,Video,74.71675441,31.3082315,0,,171.5193613,129913.3451
2025-03-09,USA,ANDROID,RMG,Playables,92.21780131,19.51021384,0,,141.2296078,9634.765398
2025-03-09,USA,IOS,RMG,Playables,48.29141207,18.73026099,0,,217.6826598,29863.36337
2025-03-09,USA,ANDROID,Sportsbetting,Statics,0.761326,37.18014744,0,,,130.0045327
