date_utc,os,state,subgenre,gross_spend,installs,d7_users,cpm,cpi,spend_share_state_level,avg_user_spend,unique_app_bundles
2025-01-11,IOS,NC,Sportsbetting,11636.97475,122,22,10.09330473,95.38503893,13.56%,528.9533977,1
2025-01-11,IOS,NJ,Sportsbetting,6903.503522,78,2,10.23763509,88.50645541,8.04%,3451.751761,1
2025-01-11,ANDROID,NJ,Sportsbetting,396.511859,4,2,5.945885883,99.12796475,7.15%,244.782175,2
2025-01-11,IOS,NY,Sportsbetting,6595.727124,122,32,6.357854361,54.06333708,7.68%,206.1164726,1
2025-01-11,ANDROID,NY,Sportsbetting,584.74839,6,2,5.077351261,97.458065,8.06%,292.374195,1
2025-01-11,ANDROID,OH,Sportsbetting,667.503752,10,6,5.43215944,66.7503752,9.20%,111.2506253,1
2025-01-11,IOS,OH,Sportsbetting,5211.884972,98,18,7.381165111,53.18249971,6.07%,289.5491651,1
2025-01-11,IOS,PA,RMG,1048.252914,2,,2.177979692,524.126457,43.71%,,1
2025-01-11,ANDROID,PA,Sportsbetting,1218.767962,17,4,6.464127707,80.97444829,22.47%,304.6919905,2
2025-01-11,IOS,PA,Sportsbetting,5007.788692,60,6,6.640854505,83.46314487,5.83%,834.6314487,1
2025-01-11,ANDROID,TN,Sportsbetting,284.051916,12,,3.716205924,23.670993,3.92%,,1
2025-01-11,IOS,TN,Sportsbetting,4877.857034,60,6,8.043694195,81.29761723,5.68%,812.9761723,1
2025-01-11,ANDROID,VA,Sportsbetting,620.512308,2,,7.541288593,310.256154,8.55%,,1
2025-01-11,IOS,VA,Sportsbetting,4924.811802,70,12,7.705493095,70.35445431,5.74%,410.4009835,1
2025-01-11,IOS,VT,Sportsbetting,258.55123,2,,6.501489388,129.275615,0.30%,,1
2025-01-11,IOS,WV,RMG,161.482962,2,,2.440278085,80.741481,6.73%,,1
2025-01-11,ANDROID,WV,Sportsbetting,252.14912,5,,7.457379665,46.32185242,4.86%,,2
2025-01-11,IOS,WV,Sportsbetting,942.985,16,2,7.96278626,58.9365625,1.10%,471.4925,1
2025-01-12,IOS,AZ,Sportsbetting,3629.027316,32,14,9.168887453,113.4071036,3.63%,259.2162369,1
2025-01-12,ANDROID,AZ,Sportsbetting,409.885684,4,,5.97031031,102.471421,4.76%,,1
2025-01-12,ANDROID,CO,Sportsbetting,284.029312,4,,4.828459676,71.007328,3.30%,,1
2025-01-12,IOS,CO,Sportsbetting,3258.348906,44,8,9.516483852,74.05338423,3.26%,407.2936133,1
2025-01-12,ANDROID,CT,Sportsbetting,157.338445,5,3,4.959785513,31.93875033,2.55%,61.522194,2
2025-01-12,IOS,CT,RMG,139.73758,4,2,1.186952806,34.934395,5.34%,69.86879,1
2025-01-12,IOS,CT,Sportsbetting,2017.583578,26,4,8.745561635,77.59936839,2.02%,504.3958945,1
2025-01-12,IOS,DC,Sportsbetting,604.424654,16,4,9.071631356,37.77654088,0.60%,151.1061635,1
2025-01-12,ANDROID,IA,Sportsbetting,101.86901,4,,3.817320318,25.4672525,1.18%,,1
2025-01-12,IOS,IA,Sportsbetting,1826.453598,30,8,9.970486817,60.8817866,1.83%,228.3066998,1
2025-01-12,ANDROID,IL,Sportsbetting,595.400094,8,4,5.265858545,74.42501175,6.92%,148.8500235,1
2025-01-12,IOS,IL,Sportsbetting,5220.686678,90,20,8.091378202,58.00762976,5.22%,261.0343339,1
2025-01-12,ANDROID,IN,Sportsbetting,426.917328,10,2,5.821547004,42.6917328,4.96%,213.458664,1
2025-01-12,IOS,IN,Sportsbetting,4952.599106,90,14,10.4222239,55.02887896,4.95%,353.757079,1
2025-01-12,IOS,KS,Sportsbetting,1874.154146,32,2,10.21159332,58.56731706,1.87%,937.077073,1
2025-01-12,ANDROID,KS,Sportsbetting,155.08155,2,,5.043302439,77.540775,1.80%,,1
2025-01-12,ANDROID,KY,Sportsbetting,284.199102,4,,7.16083204,71.0497755,3.30%,,1
2025-01-12,IOS,KY,Sportsbetting,3869.733426,62,8,12.07895067,62.41505526,3.87%,483.7166783,1
2025-01-12,ANDROID,LA,Sportsbetting,263.246906,8,,6.738517022,32.90586325,3.06%,,1
2025-01-12,IOS,LA,Sportsbetting,3806.62596,66,10,11.14423634,57.67615091,3.80%,380.662596,1
2025-01-12,IOS,MA,Sportsbetting,3756.382644,42,4,8.411858357,89.437682,3.75%,939.095661,1
2025-01-12,ANDROID,MA,Sportsbetting,153.216672,6,,4.003989756,25.536112,1.78%,,1
2025-01-12,ANDROID,MD,Sportsbetting,300.288574,8,2,6.176997861,37.53607175,3.49%,150.144287,1
2025-01-12,IOS,MD,Sportsbetting,3968.496768,66,20,9.408479772,60.12873891,3.97%,198.4248384,1
2025-01-12,IOS,ME,Sportsbetting,1411.521874,6,,14.31505694,235.2536457,1.41%,,1
2025-01-12,ANDROID,MI,Sportsbetting,1557.635341,28,8,7.415869672,55.40229408,27.17%,279.6660983,2
2025-01-12,IOS,MI,Sportsbetting,6438.557992,106,12,9.882910389,60.74111313,6.43%,536.5464993,1
2025-01-12,IOS,MI,RMG,971.950896,8,2,2.098955859,121.493862,37.17%,485.975448,1
2025-01-12,IOS,NC,Sportsbetting,12345.65879,184,42,12.52880486,67.09597167,12.34%,293.9442569,1
2025-01-12,ANDROID,NC,Sportsbetting,639.570906,4,2,6.335647125,159.8927265,7.43%,319.785453,1
2025-01-12,ANDROID,NJ,Sportsbetting,413.687042,9,2,6.309143488,45.65548688,6.77%,171.471307,2
2025-01-12,IOS,NJ,RMG,206.780658,8,2,1.014505936,25.84758225,7.91%,103.390329,1
2025-01-12,IOS,NJ,Sportsbetting,7985.075202,78,12,12.71083746,102.372759,7.98%,665.4229335,1
2025-01-12,IOS,NY,Sportsbetting,7748.469408,190,36,7.656439011,40.78141794,7.74%,215.2352613,1
2025-01-12,ANDROID,NY,Sportsbetting,695.063514,16,2,6.042874528,43.44146963,8.08%,347.531757,1
2025-01-12,ANDROID,OH,Sportsbetting,789.664074,12,6,6.580314606,65.8053395,9.18%,131.610679,1
2025-01-12,IOS,OH,Sportsbetting,6141.728114,94,22,9.092094641,65.33753313,6.14%,279.1694597,1
2025-01-12,IOS,PA,Sportsbetting,6346.615606,96,10,8.655530227,66.11057923,6.34%,634.6615606,1
2025-01-12,IOS,PA,RMG,1127.448502,10,,2.053041922,112.7448502,43.12%,,1
2025-01-12,ANDROID,PA,Sportsbetting,1312.001742,14,4,6.971863088,98.65089525,22.31%,435.66215,2
2025-01-12,IOS,TN,Sportsbetting,5367.932376,48,14,10.33415546,111.8319245,5.36%,383.4237411,1
2025-01-12,ANDROID,TN,Sportsbetting,341.71612,8,,4.988847816,42.714515,3.97%,,1
2025-01-12,IOS,VA,Sportsbetting,5715.211682,110,20,10.11334254,51.95646984,5.71%,285.7605841,1
2025-01-12,ANDROID,VA,Sportsbetting,739.467966,14,,9.47210081,52.81914043,8.60%,,1
2025-01-12,IOS,VT,Sportsbetting,309.215858,2,,8.173394428,154.607929,0.31%,,1
2025-01-12,IOS,WV,Sportsbetting,1109.468714,4,,10.24175388,277.3671785,1.11%,,1
2025-01-12,ANDROID,WV,Sportsbetting,270.023576,2,2,8.207738708,135.011788,4.87%,56.578958,2
2025-01-12,IOS,WV,RMG,168.787308,2,,2.334993055,84.393654,6.46%,,1
2025-01-12,IOS,WY,Sportsbetting,351.339468,12,4,10.90913085,29.278289,0.35%,87.834867,1
2025-01-13,IOS,AZ,Sportsbetting,151.843374,6,4,5.463564119,25.307229,3.02%,37.9608435,1
2025-01-13,IOS,CO,Sportsbetting,144.15859,8,2,5.75667239,18.01982375,2.87%,72.079295,1
2025-01-13,ANDROID,CO,Sportsbetting,16.438732,6,2,3.230882862,2.739788667,3.50%,8.219366,1
2025-01-13,IOS,DC,Sportsbetting,38.640914,2,,7.474064603,19.320457,0.77%,,1
2025-01-13,IOS,IA,Sportsbetting,85.737284,4,,7.006969925,21.434321,1.70%,,1
2025-01-13,IOS,IL,Sportsbetting,220.350988,14,2,5.424959082,15.73935629,4.38%,110.175494,1
2025-01-13,IOS,IN,Sportsbetting,245.246784,10,2,7.193675466,24.5246784,4.88%,122.623392,1
2025-01-13,ANDROID,KS,Sportsbetting,7.716848,2,,2.845445428,3.858424,1.65%,,1
2025-01-13,IOS,KS,Sportsbetting,84.070784,2,,6.879769558,42.035392,1.67%,,1
2025-01-13,IOS,KY,Sportsbetting,163.336078,6,,7.46167556,27.22267967,3.25%,,1
2025-01-13,ANDROID,KY,Sportsbetting,13.227242,2,,4.100199008,6.613621,2.82%,,1
2025-01-13,IOS,LA,Sportsbetting,161.518602,8,4,7.078560873,20.18982525,3.21%,40.3796505,1
2025-01-13,ANDROID,LA,Sportsbetting,12.409096,2,,3.43932816,6.204548,2.65%,,1
2025-01-13,IOS,MA,Sportsbetting,224.514982,2,,6.367051841,112.257491,4.46%,,1
2025-01-13,IOS,MD,Sportsbetting,210.288152,12,6,6.488372478,17.52401267,4.18%,35.04802533,1
2025-01-13,IOS,ME,Sportsbetting,86.212228,2,4,12.66337074,43.106114,1.71%,21.553057,1
2025-01-13,ANDROID,MI,Sportsbetting,998.005377,24,,5.70673424,28.08069761,27.25%,,2
2025-01-13,IOS,MI,Sportsbetting,337.539228,18,4,7.257035346,18.75217933,6.71%,84.384807,1
2025-01-13,IOS,MI,RMG,947.67667,10,2,2.185278626,94.767667,37.60%,473.838335,1
2025-01-13,ANDROID,NC,Sportsbetting,34.406936,4,,3.403931144,8.601734,7.34%,,1
2025-01-13,IOS,NC,Sportsbetting,696.315094,16,4,9.334483002,43.51969338,13.84%,174.0787735,1
2025-01-13,ANDROID,NJ,Sportsbetting,225.363222,3,,4.646147529,110.2587025,6.94%,,2
2025-01-13,IOS,NJ,Sportsbetting,428.955014,10,,10.07693606,42.8955014,8.53%,,1
2025-01-13,IOS,NJ,RMG,220.172196,14,,1.19508118,15.72658543,8.73%,,1
2025-01-13,IOS,NY,Sportsbetting,412.162274,14,2,5.921871753,29.44016243,8.19%,206.081137,1
2025-01-13,ANDROID,NY,Sportsbetting,43.370722,2,,3.902350369,21.685361,9.25%,,1
2025-01-13,ANDROID,OH,Sportsbetting,44.419454,2,,3.954723469,22.209727,9.47%,,1
2025-01-13,IOS,OH,Sportsbetting,303.941348,8,4,6.868110182,37.9926685,6.04%,75.985337,1
2025-01-13,IOS,PA,Sportsbetting,318.180518,10,2,5.784469294,31.8180518,6.33%,159.090259,1
2025-01-13,IOS,PA,RMG,1062.119464,14,,2.091774586,75.865676,42.14%,,1
2025-01-13,ANDROID,PA,Sportsbetting,1550.753192,22,4,6.340059494,70.48878146,35.03%,387.688298,1
2025-01-13,IOS,TN,Sportsbetting,241.57002,4,2,6.451501442,60.392505,4.80%,120.78501,1
2025-01-13,IOS,VA,Sportsbetting,288.53855,10,,7.089050907,28.853855,5.74%,,1
2025-01-13,IOS,VT,Sportsbetting,16.768802,2,,6.080058738,8.384401,0.33%,,1
2025-01-13,IOS,WV,Sportsbetting,50.323812,2,2,6.993303502,25.161906,1.00%,25.161906,1
2025-01-13,ANDROID,WV,Sportsbetting,323.31963,4,,7.773601414,80.8299075,7.30%,,1
2025-01-14,IOS,CT,RMG,142.370298,10,,1.243169854,14.2370298,5.68%,,1
2025-01-14,ANDROID,CT,Sportsbetting,175.162312,6,,4.85644649,29.19371867,4.02%,,1
2025-01-14,ANDROID,MI,Sportsbetting,1934.78547,18,2,7.55875964,107.4880817,44.36%,967.392735,1
2025-01-14,IOS,MI,RMG,884.614272,10,2,1.953161686,88.4614272,35.32%,442.307136,1
2025-01-14,ANDROID,NJ,Sportsbetting,431.335826,2,,6.372976951,215.667913,9.89%,,1
2025-01-14,ANDROID,PA,Sportsbetting,1527.352352,16,2,6.90565958,95.459522,35.02%,763.676176,1
2025-01-14,IOS,PA,RMG,1082.301772,14,2,2.025917346,77.30726943,43.21%,541.150886,1
2025-01-14,IOS,WV,RMG,152.70728,4,,2.276155612,38.17682,6.10%,,1
2025-01-14,ANDROID,WV,Sportsbetting,293.29611,8,,7.906407969,36.66201375,6.72%,,1
2025-01-15,ANDROID,CT,Sportsbetting,144.480416,2,,4.363121822,72.240208,3.30%,,1
2025-01-15,IOS,MI,RMG,872.927988,10,2,1.943372593,87.2927988,34.56%,436.463994,1
2025-01-15,ANDROID,MI,Sportsbetting,1891.389358,32,2,7.992956819,59.10591744,43.25%,945.694679,1
2025-01-15,ANDROID,NJ,Sportsbetting,470.030006,2,,7.079618117,235.015003,10.75%,,1
2025-01-15,IOS,NJ,RMG,270.844636,4,,1.365901639,67.711159,10.72%,,1
2025-01-15,IOS,PA,RMG,1084.341938,12,,2.013110682,90.36182817,42.93%,,1
2025-01-15,ANDROID,PA,Sportsbetting,1540.984088,18,,7.294599233,85.61022711,35.24%,,1
2025-01-15,ANDROID,WV,Sportsbetting,326.415822,8,2,9.002091065,40.80197775,7.46%,163.207911,1
2025-01-16,IOS,CT,RMG,154.743312,2,2,1.319119855,77.371656,5.85%,77.371656,1
2025-01-16,ANDROID,CT,Sportsbetting,150.34722,4,,4.160363606,37.586805,3.42%,,1
2025-01-16,ANDROID,MI,Sportsbetting,1874.679224,26,4,7.045335468,72.10304708,42.69%,468.669806,1
2025-01-16,IOS,MI,RMG,926.755372,8,,2.036762324,115.8444215,35.06%,,1
2025-01-16,ANDROID,NJ,Sportsbetting,481.679164,2,,6.36417784,240.839582,10.97%,,1
2025-01-16,IOS,NJ,RMG,328.22584,8,,1.578874191,41.02823,12.42%,,1
2025-01-16,IOS,PA,RMG,1086.945242,6,2,1.969260669,181.1575403,41.12%,543.472621,1
2025-01-16,ANDROID,PA,Sportsbetting,1552.14768,26,,6.395808836,59.69798769,35.35%,,1
2025-01-16,ANDROID,WV,Sportsbetting,332.329898,14,,8.342451501,23.73784986,7.57%,,1
2025-01-17,IOS,CT,RMG,146.418704,4,2,1.304746961,36.604676,5.70%,73.209352,1
2025-01-17,IOS,MI,RMG,891.288194,10,,2.045486912,89.1288194,34.72%,,1
2025-01-17,ANDROID,MI,Sportsbetting,1939.013052,36,4,7.693580336,53.86147367,42.38%,484.753263,1
2025-01-17,ANDROID,NJ,Sportsbetting,504.900496,6,,7.234775262,84.15008267,11.04%,,1
2025-01-17,IOS,NJ,RMG,307.723698,2,,1.529533064,153.861849,11.99%,,1
2025-01-17,ANDROID,PA,Sportsbetting,1639.35175,26,4,7.339701774,63.05199039,35.83%,409.8379375,1
2025-01-17,IOS,PA,RMG,1055.436706,10,,1.997351918,105.5436706,41.11%,,1
2025-01-17,IOS,WV,RMG,166.40295,6,,2.486372262,27.733825,6.48%,,1
2025-01-17,ANDROID,WV,Sportsbetting,333.940848,8,,9.070535854,41.742606,7.30%,,1
2025-01-18,IOS,CT,RMG,146.61416,4,2,1.04454311,36.65354,5.59%,73.30708,1
2025-01-18,ANDROID,CT,Sportsbetting,188.039352,4,,4.992813765,47.009838,3.88%,,1
2025-01-18,ANDROID,MI,Sportsbetting,2065.715602,28,,7.597950559,73.77555721,42.63%,,1
2025-01-18,IOS,MI,RMG,899.653658,18,4,1.797287165,49.98075878,34.27%,224.9134145,1
2025-01-18,ANDROID,NJ,Sportsbetting,504.717004,4,2,6.549662652,126.179251,10.42%,252.358502,1
2025-01-18,IOS,NJ,RMG,293.848246,4,,1.16624033,73.4620615,11.19%,,1
2025-01-18,ANDROID,PA,Sportsbetting,1716.287064,26,4,6.97592596,66.01104092,35.42%,429.071766,1
2025-01-18,IOS,PA,RMG,1122.353928,16,2,1.812060331,70.1471205,42.76%,561.176964,1
2025-01-18,ANDROID,WV,Sportsbetting,371.036074,10,2,8.537808321,37.1036074,7.66%,185.518037,1
2025-01-18,IOS,WV,RMG,162.38243,2,,2.08852,81.191215,6.19%,,1
2025-01-19,IOS,CT,RMG,164.122402,4,2,1.045538764,41.0306005,5.97%,82.061201,1
2025-01-19,ANDROID,CT,Sportsbetting,164.513362,2,,4.216993797,82.256681,3.62%,,1
2025-01-19,IOS,MI,RMG,911.392696,4,,1.668459557,227.848174,33.14%,,1
2025-01-19,ANDROID,MI,Sportsbetting,1941.895052,38,2,6.986691655,51.10250137,42.71%,970.947526,1
2025-01-19,ANDROID,NJ,Sportsbetting,504.913062,4,,6.263342124,126.2282655,11.10%,,1
2025-01-19,IOS,NJ,RMG,322.585202,2,,1.126282058,161.292601,11.73%,,1
2025-01-19,ANDROID,PA,Sportsbetting,1602.24692,28,2,6.02298652,57.22310429,35.24%,801.12346,1
2025-01-19,IOS,PA,RMG,1183.160302,16,2,1.674948685,73.94751888,43.02%,591.580151,1
2025-01-19,IOS,WV,RMG,169.101266,2,,1.829545874,84.550633,6.15%,,1
2025-01-19,ANDROID,WV,Sportsbetting,333.36445,12,,7.326369171,27.78037083,7.33%,,1
2025-01-20,IOS,CT,RMG,160.579094,2,2,1.110474772,80.289547,6.55%,80.289547,1
2025-01-20,ANDROID,MI,Sportsbetting,1886.64433,26,2,6.463589904,72.56324346,44.27%,943.322165,1
2025-01-20,IOS,MI,RMG,831.714376,12,,1.712537477,69.30953133,33.91%,,1
2025-01-20,IOS,NJ,RMG,284.10231,2,,1.086209005,142.051155,11.58%,,1
2025-01-20,ANDROID,NJ,Sportsbetting,457.39327,10,,5.399646669,45.739327,10.73%,,1
2025-01-20,ANDROID,PA,Sportsbetting,1492.17525,16,,5.635315722,93.26095313,35.02%,,1
2025-01-20,IOS,PA,RMG,1035.068472,14,,1.648980682,73.93346229,42.20%,,1
2025-01-20,ANDROID,WV,Sportsbetting,261.489208,8,2,6.343438164,32.686151,6.14%,130.744604,1
2025-01-20,IOS,WV,RMG,141.268426,2,,1.889878609,70.634213,5.76%,,1
2025-01-21,ANDROID,CT,Sportsbetting,166.106346,4,,4.490331585,41.5265865,3.67%,,1
2025-01-21,IOS,CT,RMG,158.784972,4,,1.413532849,39.696243,6.08%,,1
2025-01-21,IOS,MI,RMG,925.326254,12,2,2.18218796,77.11052117,35.41%,462.663127,1
2025-01-21,ANDROID,MI,Sportsbetting,1987.179298,42,4,7.253008606,47.31379281,43.88%,496.7948245,1
2025-01-21,IOS,NJ,RMG,295.43368,4,2,1.430796292,73.85842,11.30%,147.71684,1
2025-01-21,ANDROID,NJ,Sportsbetting,493.058152,10,,6.456006809,49.3058152,10.89%,,1
2025-01-21,ANDROID,PA,Sportsbetting,1600.907574,20,,6.73363214,80.0453787,35.35%,,1
2025-01-21,IOS,PA,RMG,1100.916424,2,,2.12077676,550.458212,42.12%,,1
2025-01-21,ANDROID,WV,Sportsbetting,281.78397,4,,8.804648481,70.4459925,6.22%,,1
2025-01-22,IOS,CT,RMG,159.756424,6,,1.523986187,26.62607067,6.39%,,1
2025-01-22,ANDROID,CT,Sportsbetting,179.443612,4,4,4.877245379,44.860903,4.12%,44.860903,1
2025-01-22,IOS,MI,RMG,911.418878,10,2,2.228037583,91.1418878,36.45%,455.709439,1
2025-01-22,ANDROID,MI,Sportsbetting,1918.556934,16,2,7.287411912,119.9098084,44.00%,959.278467,1
2025-01-22,ANDROID,NJ,Sportsbetting,485.746058,8,2,6.527791996,60.71825725,11.14%,242.873029,1
2025-01-22,IOS,NJ,RMG,267.90186,2,,1.434302342,133.95093,10.71%,,1
2025-01-22,ANDROID,PA,Sportsbetting,1513.681212,20,,6.548310284,75.6840606,34.72%,,1
2025-01-22,IOS,PA,RMG,1035.945048,4,,2.120474406,258.986262,41.43%,,1
2025-01-22,ANDROID,WV,Sportsbetting,262.681302,6,2,8.229879754,43.780217,6.02%,131.340651,1
2025-01-23,ANDROID,CT,Sportsbetting,203.903922,2,,5.517478136,101.951961,4.46%,,1
2025-01-23,IOS,MI,RMG,851.777722,8,2,2.168675647,106.4722153,34.96%,425.888861,1
2025-01-23,ANDROID,MI,Sportsbetting,1933.158402,38,2,7.830673642,50.87258953,42.30%,966.579201,1
2025-01-23,ANDROID,NJ,Sportsbetting,515.016998,6,,6.855923829,85.83616633,11.27%,,1
2025-01-23,IOS,NJ,RMG,289.613076,2,,1.531922836,144.806538,11.89%,,1
2025-01-23,IOS,PA,RMG,996.312562,10,,2.150135446,99.6312562,40.89%,,1
2025-01-23,ANDROID,PA,Sportsbetting,1625.287366,18,4,7.257431931,90.29374256,35.57%,406.3218415,1
2025-01-23,ANDROID,WV,Sportsbetting,292.537476,6,,9.403930693,48.756246,6.40%,,1
2025-01-24,IOS,CT,RMG,140.626908,2,,1.243737468,70.313454,6.01%,,1
2025-01-24,ANDROID,CT,Sportsbetting,172.358356,2,,5.05123838,86.179178,3.44%,,1
2025-01-24,ANDROID,MI,Sportsbetting,2167.254564,28,,8.603767285,77.40194871,43.25%,,1
2025-01-24,IOS,MI,RMG,878.078546,12,2,2.068140173,73.17321217,37.52%,439.039273,1
2025-01-24,IOS,NJ,RMG,293.170904,12,,1.413294112,24.43090867,12.53%,,1
2025-01-24,ANDROID,NJ,Sportsbetting,552.25493,10,2,7.377169784,55.225493,11.02%,276.127465,1
2025-01-24,IOS,PA,RMG,912.51606,14,,1.804968095,65.17971857,38.99%,,1
2025-01-24,ANDROID,PA,Sportsbetting,1795.169008,18,,7.76618419,99.73161156,35.83%,,1
2025-01-24,IOS,WV,RMG,116.066662,2,,2.181950258,58.033331,4.96%,,1
2025-01-24,ANDROID,WV,Sportsbetting,323.788894,6,,10.14122068,53.96481567,6.46%,,1
2025-01-25,IOS,CT,RMG,138.141334,2,,1.206411315,69.070667,6.05%,,1
2025-01-25,ANDROID,MI,Sportsbetting,2490.437392,20,,9.754180605,124.5218696,43.98%,,1
2025-01-25,IOS,MI,RMG,864.70594,8,,2.04918275,108.0882425,37.86%,,1
2025-01-25,IOS,NJ,RMG,253.72414,2,,1.261254971,126.86207,11.11%,,1
2025-01-25,ANDROID,NJ,Sportsbetting,604.894234,8,,8.496660215,75.61177925,10.68%,,1
2025-01-25,IOS,PA,RMG,926.704008,18,4,1.860687024,51.483556,40.57%,231.676002,1
2025-01-25,ANDROID,PA,Sportsbetting,2003.85225,22,,9.00332595,91.08419318,35.39%,,1
2025-01-25,ANDROID,WV,Sportsbetting,359.785328,4,2,11.21525337,89.946332,6.35%,179.892664,1
2025-01-26,IOS,CT,RMG,138.070448,4,,0.961118561,34.517612,5.73%,,1
2025-01-26,ANDROID,CT,Sportsbetting,231.96506,8,,5.558712197,28.9956325,4.19%,,1
2025-01-26,ANDROID,MI,Sportsbetting,2486.06514,26,4,8.852310371,95.61789,44.91%,621.516285,1
2025-01-26,IOS,MI,RMG,872.70794,12,,1.750632766,72.72566167,36.20%,,1
2025-01-26,IOS,NJ,RMG,291.011016,4,2,1.168080952,72.752754,12.07%,145.505508,1
2025-01-26,ANDROID,NJ,Sportsbetting,599.10012,6,,7.362122985,99.85002,10.82%,,1
2025-01-26,ANDROID,PA,Sportsbetting,1868.002512,18,6,7.530446311,103.7779173,33.75%,311.333752,1
2025-01-26,IOS,PA,RMG,1008.55012,12,,1.70417315,84.04584333,41.83%,,1
2025-01-26,ANDROID,WV,Sportsbetting,350.441052,6,2,10.22051598,58.406842,6.33%,175.220526,1
2025-01-26,IOS,WV,RMG,100.700158,4,,1.52946777,25.1750395,4.18%,,1
2025-01-27,IOS,CT,RMG,158.186392,2,,1.085326875,79.093196,6.62%,,1
2025-01-27,ANDROID,CT,Sportsbetting,168.075188,4,,3.923873278,42.018797,3.54%,,1
2025-01-27,ANDROID,MI,Sportsbetting,2123.666764,10,6,7.407640289,212.3666764,44.67%,353.9444607,1
2025-01-27,IOS,MI,RMG,903.05595,12,2,1.74512333,75.2546625,37.77%,451.527975,1
2025-01-27,ANDROID,NJ,Sportsbetting,525.068894,4,,6.107156579,131.2672235,11.04%,,1
2025-01-27,IOS,NJ,RMG,278.726618,6,,1.113944024,46.45443633,11.66%,,1
2025-01-27,ANDROID,PA,Sportsbetting,1655.307018,20,,6.521321428,82.7653509,34.82%,,1
2025-01-27,IOS,PA,RMG,947.724762,14,,1.572334736,67.69462586,39.64%,,1
2025-01-27,ANDROID,WV,Sportsbetting,282.019376,2,2,8.439650946,141.009688,5.93%,141.009688,1
2025-01-28,IOS,CT,RMG,168.53206,4,,1.055449467,42.133015,6.07%,,1
2025-01-28,IOS,MI,RMG,1014.055212,14,2,1.801426162,72.43251514,36.50%,507.027606,1
2025-01-28,ANDROID,MI,Sportsbetting,2200.2679,22,2,7.808848122,100.0121773,45.01%,1100.13395,1
2025-01-28,IOS,NJ,RMG,345.503148,4,,1.262933151,86.375787,12.44%,,1
2025-01-28,ANDROID,NJ,Sportsbetting,541.787916,8,,6.525363925,67.7234895,11.08%,,1
2025-01-28,ANDROID,PA,Sportsbetting,1683.605598,26,,6.849772562,64.75406146,34.44%,,1
2025-01-28,IOS,PA,RMG,1133.72187,10,2,1.683298694,113.372187,40.81%,566.860935,1
2025-01-29,IOS,CT,RMG,347.575722,8,,1.517466588,43.44696525,6.21%,,1
2025-01-29,ANDROID,MI,Sportsbetting,2387.661552,26,6,7.642766997,91.83313662,44.70%,397.943592,1
2025-01-29,IOS,MI,RMG,1989.091088,28,4,2.618810185,71.03896743,35.55%,497.272772,1
2025-01-29,ANDROID,NJ,Sportsbetting,606.780192,6,,6.209629866,101.130032,11.36%,,1
2025-01-29,IOS,NJ,RMG,756.461142,8,2,1.887236839,94.55764275,13.52%,378.230571,1
2025-01-29,ANDROID,PA,Sportsbetting,1824.629844,24,2,6.539423138,76.0262435,34.16%,912.314922,1
2025-01-29,IOS,PA,RMG,2252.105224,22,4,2.392207233,102.3684193,40.25%,563.026306,1
2025-01-29,IOS,WV,RMG,249.635704,4,,2.518011943,62.408926,4.46%,,1
2025-01-29,ANDROID,WV,Sportsbetting,324.3228,6,,9.365371066,54.0538,6.07%,,1
2025-01-30,IOS,CT,RMG,389.230238,8,,1.782614166,48.65377975,6.98%,,1
2025-01-30,ANDROID,CT,Sportsbetting,207.031594,4,,4.489949989,51.7578985,4.06%,,1
2025-01-30,ANDROID,MI,Sportsbetting,2279.84516,44,4,7.333191248,51.81466273,44.74%,569.96129,1
2025-01-30,IOS,MI,RMG,1902.54441,14,,2.659606807,135.8960293,34.12%,,1
2025-01-30,ANDROID,NJ,Sportsbetting,598.158396,8,,6.42932194,74.7697995,11.74%,,1
2025-01-30,IOS,NJ,RMG,834.391652,20,4,2.18179255,41.7195826,14.96%,208.597913,1
2025-01-30,IOS,PA,RMG,2193.14259,14,2,2.515596822,156.6530421,39.33%,1096.571295,1
2025-01-30,ANDROID,PA,Sportsbetting,1716.564002,26,6,6.306352783,66.02169239,33.69%,286.0940003,1
2025-01-30,ANDROID,WV,Sportsbetting,293.729778,6,,8.471182384,48.954963,5.76%,,1
2025-01-30,IOS,WV,RMG,257.346628,8,,2.70538064,32.1683285,4.61%,,1
2025-01-31,ANDROID,CT,Sportsbetting,213.549206,4,,4.80555394,53.3873015,4.06%,,1
2025-01-31,IOS,CT,RMG,433.971452,4,,1.777930304,108.492863,6.94%,,1
2025-01-31,IOS,MI,RMG,2146.71098,12,,2.755040439,178.8925817,34.34%,,1
2025-01-31,ANDROID,MI,Sportsbetting,2399.115524,26,6,7.754842176,92.273674,45.66%,399.8525873,1
2025-01-31,IOS,NJ,RMG,868.058,12,,2.098248515,72.33816667,13.88%,,1
2025-01-31,ANDROID,NJ,Sportsbetting,532.766496,2,,6.145651125,266.383248,10.14%,,1
2025-01-31,IOS,PA,RMG,2514.865814,20,2,2.631422021,125.7432907,40.22%,1257.432907,1
2025-01-31,ANDROID,PA,Sportsbetting,1773.33505,14,4,6.629686449,126.6667893,33.75%,443.3337625,1
2025-01-31,IOS,WV,RMG,288.568058,4,,2.715168028,72.1420145,4.62%,,1
2025-01-31,ANDROID,WV,Sportsbetting,335.229804,8,,9.45214583,41.9037255,6.38%,,1
