date,os,subgenre,format,total_gross_spend,total_installs,avg_cpi,avg_cpm,avg_spend_share,avg_user_spend,count_of_bundles,country
2025-03-11,ANDROID,Sportsbetting,Statics,900.6787405,4,225.1696851,1.69165565,0.103285007,,2,U.S.
2025-03-11,ANDROID,Sportsbetting,Video,6893.120791,52,110.7724454,27.67622311,0.889911733,1501.193672,3,U.S.
2025-03-11,IOS,Sportsbetting,Video,47056.21191,3182,76.74038681,15.72698718,0.707951608,328.9558972,5,U.S.
2025-03-11,ANDROID,RMG,Video,14690.26343,1376,11.03675008,43.84429054,1,620.2576761,2,U.S.
2025-03-11,IOS,RMG,Statics,11444.95089,604,19.72877243,0.360337429,0.623720896,208.1957044,4,U.S.
2025-03-11,IOS,RMG,Video,22980.31192,600,45.45400752,43.6907471,0.584186069,675.9073782,6,U.S.
2025-03-12,IOS,Sportsbetting,Playables,1428.191545,100,14.28191545,1.56983458,0.041552797,32.45889876,1,U.S.
2025-03-12,IOS,RMG,Playables,118.4481118,4,29.61202795,44.69740068,0.05187084,,1,U.S.
2025-03-12,IOS,Sportsbetting,Statics,32967.01953,2008,28.15571496,1.314552087,0.236811766,187.958088,5,U.S.
2025-03-12,ANDROID,Sportsbetting,Video,7161.86928,82,81.22805358,22.38469692,0.848328841,643.0422436,2,U.S.
2025-03-12,ANDROID,Sportsbetting,Statics,785.9548103,12,65.49623419,2.459151983,0.108912656,,1,U.S.
2025-03-12,IOS,Sportsbetting,Video,60827.47757,3674,64.38570861,14.66750357,0.754877675,384.7317139,5,U.S.
2025-03-12,ANDROID,RMG,Video,14697.50439,1082,13.58722823,39.95795317,1,860.1479123,2,U.S.
2025-03-12,IOS,RMG,Statics,13322.97714,500,23.94297657,0.371179976,0.646787606,303.7845321,4,U.S.
2025-03-12,IOS,RMG,Video,23683.78173,622,33.42259984,42.07377721,0.560163123,318.9226972,6,U.S.
2025-03-13,IOS,Sportsbetting,Playables,3995.252047,98,40.76787803,4.743264926,0.087484547,133.1750682,1,U.S.
2025-03-13,IOS,RMG,Playables,570.1737052,42,13.57556441,36.00490687,0.229880237,142.5434263,1,U.S.
2025-03-13,IOS,Sportsbetting,Statics,36024.74129,2288,23.02729093,1.510729514,0.188593399,176.3824118,5,U.S.
2025-03-13,ANDROID,Sportsbetting,Video,7496.023783,54,123.9615237,23.70097505,0.845786056,937.0029729,2,U.S.
2025-03-13,ANDROID,Sportsbetting,Statics,971.9325838,10,97.19325838,2.920751346,0.138083115,242.9831459,1,U.S.
2025-03-13,IOS,Sportsbetting,Video,96536.30096,3746,106.9178684,19.47503569,0.793909691,326.0204823,5,U.S.
2025-03-13,ANDROID,RMG,Video,19010.71265,1536,12.38723799,44.75569125,1,718.2925505,2,U.S.
2025-03-13,IOS,RMG,Statics,11863.74219,408,24.18672252,0.444840051,0.528607803,332.2907175,4,U.S.
2025-03-13,IOS,RMG,Video,26285.33924,596,46.21977076,51.84190943,0.609281426,488.0548054,6,U.S.
2025-03-14,IOS,Sportsbetting,Playables,2275.642175,144,15.80307066,1.969720885,0.03993903,45.5128435,1,U.S.
2025-03-14,IOS,RMG,Playables,116.7278082,20,5.83639041,35.80607614,0.075537063,58.3639041,1,U.S.
2025-03-14,ANDROID,Sportsbetting,Video,7134.520366,74,82.66626389,21.02082425,0.830473636,1013.259656,2,U.S.
2025-03-14,ANDROID,Sportsbetting,Statics,1217.340245,10,107.549559,1.949331785,0.131173003,535.4156597,2,U.S.
2025-03-14,IOS,Sportsbetting,Video,85393.02773,4462,47.05275557,14.02288119,0.754850811,272.8654655,5,U.S.
2025-03-14,ANDROID,RMG,Video,15951.55734,872,28.95257729,44.08970922,1,613.8802883,2,U.S.
2025-03-14,IOS,RMG,Statics,12875.5089,418,25.3937565,0.384159929,0.666850533,125.438517,4,U.S.
2025-03-14,IOS,Sportsbetting,Statics,43975.80564,2576,21.38328425,0.619561944,0.292439154,157.167366,4,U.S.
2025-03-14,IOS,RMG,Video,26674.42609,546,40.1890193,40.34491238,0.542843468,488.3996704,6,U.S.
2025-03-15,ANDROID,Sportsbetting,Playables,160.0451535,2,80.02257676,5.103155205,0.081046146,,1,U.S.
2025-03-15,IOS,Sportsbetting,Playables,2169.901637,122,17.78607899,1.950988969,0.037493817,63.82063638,1,U.S.
2025-03-15,IOS,RMG,Playables,224.2655056,12,18.68879213,42.96274053,0.128213709,112.1327528,1,U.S.
2025-03-15,IOS,Sportsbetting,Statics,51843.49454,3090,25.21364468,2.096672453,0.261025796,198.2906133,5,U.S.
2025-03-15,ANDROID,Sportsbetting,Statics,1328.35281,10,156.5834943,2.038878692,0.13401533,,2,U.S.
2025-03-15,ANDROID,Sportsbetting,Video,7681.960696,82,84.94513001,23.00990411,0.825461598,1158.700256,2,U.S.
2025-03-15,IOS,Sportsbetting,Video,93392.11977,4610,52.40512392,14.21577745,0.731475441,169.7132725,5,U.S.
2025-03-15,ANDROID,RMG,Video,18990.57717,822,34.18956496,45.84930887,1,717.8353193,2,U.S.
2025-03-15,IOS,RMG,Statics,13571.47888,514,27.86967541,0.387734935,0.653285972,289.4156399,4,U.S.
2025-03-15,IOS,RMG,Video,32413.1567,614,39.85440643,43.19584728,0.543107067,549.2389619,6,U.S.
2025-03-16,ANDROID,Sportsbetting,Playables,103.8933861,2,51.94669306,3.512997434,0.062351491,,1,U.S.
2025-03-16,IOS,Sportsbetting,Playables,1823.479193,84,21.70808563,1.851383241,0.036434831,56.98372478,1,U.S.
2025-03-16,IOS,RMG,Playables,287.2003586,12,23.93336322,49.75751188,0.151264357,,1,U.S.
2025-03-16,IOS,Sportsbetting,Statics,55937.1031,2298,54.80349646,2.070636728,0.289056095,564.8478224,5,U.S.
2025-03-16,ANDROID,Sportsbetting,Video,7963.783729,90,80.97249696,21.51921834,0.834818767,826.8546738,2,U.S.
2025-03-16,ANDROID,Sportsbetting,Statics,1289.630542,12,93.94026636,1.788193453,0.134005488,322.4076355,2,U.S.
2025-03-16,IOS,Sportsbetting,Video,103806.7622,4466,64.17991621,13.85874464,0.703656939,216.5700259,5,U.S.
2025-03-16,ANDROID,RMG,Video,20561.34623,858,32.92745997,39.32183422,1,631.3052132,2,U.S.
2025-03-16,IOS,RMG,Statics,12640.67341,384,29.28042598,0.376704344,0.612842905,348.0420044,4,U.S.
2025-03-16,IOS,RMG,Video,34489.68689,504,53.44724245,45.65261639,0.566227337,563.0513854,6,U.S.
2025-03-17,ANDROID,Sportsbetting,Playables,1044.989185,2,522.4945924,10.3538085,0.754390447,,1,U.S.
2025-03-17,IOS,Sportsbetting,Playables,20452.25708,606,33.74959914,6.909359571,0.558212084,131.104212,1,U.S.
2025-03-17,IOS,RMG,Playables,431.9386998,40,10.79846749,64.02886151,0.231633161,71.98978329,1,U.S.
2025-03-17,IOS,Sportsbetting,Statics,50995.44412,1934,33.7078663,1.697057597,0.248898378,343.0664957,5,U.S.
2025-03-17,ANDROID,Sportsbetting,Video,6959.088321,66,73.95804231,22.76300416,0.571693941,1690.801592,2,U.S.
2025-03-17,ANDROID,Sportsbetting,Statics,491.8857747,6,81.98096246,1.294606592,0.068726476,,1,U.S.
2025-03-17,IOS,Sportsbetting,Video,74941.5289,2420,65.41326015,15.05355327,0.639459206,275.1014204,5,U.S.
2025-03-17,ANDROID,RMG,Video,18575.15545,734,36.40278014,38.15753312,1,884.6677532,2,U.S.
2025-03-17,IOS,RMG,Statics,12571.92809,480,21.9816449,0.369678065,0.59516861,231.1872778,4,U.S.
2025-03-17,IOS,RMG,Video,30857.38219,616,36.86465207,46.62144978,0.5646154,461.2699358,6,U.S.
2025-03-18,ANDROID,Sportsbetting,Playables,914.1834568,4,228.5458642,10.49290043,0.533847522,,1,U.S.
2025-03-18,IOS,Sportsbetting,Playables,12854.83349,410,31.35325241,5.789198171,0.283327782,98.88333453,1,U.S.
2025-03-18,IOS,RMG,Playables,509.7351365,42,12.13655087,72.71542604,0.259758493,63.71689207,1,U.S.
2025-03-18,IOS,Sportsbetting,Statics,76833.30049,3496,33.31374947,2.025914199,0.338902812,293.563878,5,U.S.
2025-03-18,ANDROID,Sportsbetting,Video,7595.346078,60,126.5891013,42.6374276,0.957197068,1898.83652,1,U.S.
2025-03-18,ANDROID,Sportsbetting,Statics,1137.900255,10,134.8013974,2.336712307,0.254477705,,2,U.S.
2025-03-18,IOS,Sportsbetting,Video,80632.50346,1976,78.44709579,16.93865902,0.75553954,325.9523949,4,U.S.
2025-03-18,ANDROID,RMG,Video,19103.67165,866,32.92027902,41.27991848,1,693.4716533,2,U.S.
2025-03-18,IOS,RMG,Statics,11985.09577,488,22.21443644,0.381000582,0.576322695,216.5331701,4,U.S.
2025-03-18,IOS,RMG,Video,32722.15943,672,35.85668958,46.36073909,0.572491788,372.3463241,6,U.S.
2025-03-19,ANDROID,Sportsbetting,Playables,644.7381843,2,322.3690921,10.03952327,0.337788715,,1,U.S.
2025-03-19,IOS,Sportsbetting,Playables,2355.813877,116,20.30874032,2.141162351,0.042815743,58.89534693,1,U.S.
2025-03-19,IOS,RMG,Playables,439.7950899,26,16.91519577,61.7689733,0.221761873,,1,U.S.
2025-03-19,IOS,Sportsbetting,Statics,62467.9569,2634,33.64167487,1.506556265,0.261236601,196.8554136,5,U.S.
2025-03-19,ANDROID,Sportsbetting,Video,8031.53472,60,96.72988634,36.82156458,0.572326802,571.1200152,2,U.S.
2025-03-19,ANDROID,Sportsbetting,Statics,1286.298291,12,107.1915242,2.266727882,0.258778841,195.5645448,2,U.S.
2025-03-19,IOS,Sportsbetting,Video,117593.3275,4176,69.47035086,18.96918424,0.73020025,266.2716313,5,U.S.
2025-03-19,ANDROID,RMG,Video,20178.52262,1060,25.62371118,46.56642155,1,1045.314767,2,U.S.
2025-03-19,IOS,RMG,Statics,9622.572798,498,20.72912009,0.378856124,0.6025818,173.2625026,4,U.S.
2025-03-19,IOS,RMG,Video,31568.60885,596,40.50496309,52.34413592,0.561318488,613.4841338,6,U.S.
2025-03-20,ANDROID,Sportsbetting,Playables,194.8309975,2,97.41549876,6.26990402,0.076638673,,1,U.S.
2025-03-20,IOS,Sportsbetting,Playables,2581.698968,142,18.18097865,2.152387968,0.030719215,40.33904637,1,U.S.
2025-03-20,IOS,RMG,Playables,600.2051198,54,11.11490963,51.02049641,0.29573267,150.0512799,1,U.S.
2025-03-20,IOS,Sportsbetting,Statics,85919.35887,3488,25.63213491,1.447078813,0.247325917,221.6586172,5,U.S.
2025-03-20,ANDROID,Sportsbetting,Video,10030.17864,78,119.1546594,39.37671798,0.871113605,2008.628625,2,U.S.
2025-03-20,ANDROID,Sportsbetting,Statics,710.8440135,6,132.8188742,1.229262598,0.090567059,,2,U.S.
2025-03-20,IOS,Sportsbetting,Video,166683.8487,8212,66.15597399,18.83078051,0.74653024,262.9411434,5,U.S.
2025-03-20,ANDROID,RMG,Video,20534.7843,1174,21.14666271,51.83237748,1,534.791918,2,U.S.
2025-03-20,IOS,RMG,Statics,8301.250673,426,21.63816186,0.358957794,0.581300273,347.7715968,4,U.S.
2025-03-20,IOS,RMG,Video,33015.92213,686,35.47301466,55.03046546,0.563177706,667.4470785,6,U.S.
2025-03-21,IOS,Sportsbetting,Playables,2557.296277,94,27.20527955,1.981275956,0.034510824,79.91550867,1,U.S.
2025-03-21,IOS,RMG,Playables,780.0579808,74,10.54132407,57.42476302,0.363627097,130.0096635,1,U.S.
2025-03-21,IOS,Sportsbetting,Statics,92223.05985,2456,34.33393844,1.286107793,0.242567578,263.6949695,5,U.S.
2025-03-21,ANDROID,Sportsbetting,Video,10145.37138,98,110.4586605,36.79892242,0.866001049,1326.636473,2,U.S.
2025-03-21,ANDROID,Sportsbetting,Statics,422.0765693,8,52.75957117,1.723985889,0.150134475,211.0382847,1,U.S.
2025-03-21,IOS,Sportsbetting,Video,176301.5311,6272,67.22108365,17.54943372,0.750530257,249.4172535,5,U.S.
2025-03-21,ANDROID,RMG,Video,20821.33121,1188,20.15153041,50.06542299,1,411.6276692,2,U.S.
2025-03-21,IOS,RMG,Statics,9360.755154,436,19.3694368,0.358082975,0.574489313,363.6375838,4,U.S.
2025-03-21,IOS,RMG,Video,34222.26174,752,35.56825098,57.87463584,0.660560326,276.0205101,5,U.S.
2025-03-22,IOS,Sportsbetting,Playables,2380.977673,86,27.68578689,2.32529159,0.026900041,99.20740302,1,U.S.
2025-03-22,IOS,RMG,Playables,757.6651292,44,17.21966203,59.40607882,0.362136789,,1,U.S.
2025-03-22,IOS,Sportsbetting,Statics,76031.1809,1798,42.06149372,1.581101962,0.215374709,283.8373659,5,U.S.
2025-03-22,ANDROID,Sportsbetting,Video,10253.58061,106,109.2663775,43.5747525,0.873959359,684.8368104,2,U.S.
2025-03-22,ANDROID,Sportsbetting,Statics,731.9239412,6,139.7877405,1.504702188,0.094988395,172.7729793,2,U.S.
2025-03-22,IOS,Sportsbetting,Video,199860.9036,3846,79.56803924,18.23176757,0.779245283,287.0986687,5,U.S.
2025-03-22,ANDROID,RMG,Video,21816.97736,1292,21.30379589,51.18023756,1,972.6226613,2,U.S.
2025-03-22,IOS,RMG,Statics,9339.071241,506,18.92751475,0.336717627,0.548379217,205.7392455,4,U.S.
2025-03-22,IOS,RMG,Video,35503.47808,636,42.40646084,46.68246791,0.574057724,336.5154138,6,U.S.
2025-03-23,IOS,Sportsbetting,Playables,2157.805037,74,29.15952753,1.969281756,0.030653878,82.99250142,1,U.S.
2025-03-23,IOS,RMG,Playables,785.0792348,64,12.26686305,64.25595309,0.401574633,196.2698087,1,U.S.
2025-03-23,IOS,Sportsbetting,Statics,74852.15617,1730,34.70271318,1.522105138,0.218381697,459.1340233,5,U.S.
2025-03-23,ANDROID,Sportsbetting,Video,10360.23061,70,132.6743462,43.28878664,0.900997933,610.0117973,2,U.S.
2025-03-23,ANDROID,Sportsbetting,Statics,590.2977024,6,112.1604243,1.279994321,0.082469501,,2,U.S.
2025-03-23,IOS,Sportsbetting,Video,187864.2143,3486,78.75871132,17.42835789,0.775487528,309.3128805,5,U.S.
2025-03-23,ANDROID,RMG,Video,22693.80147,1346,20.18148997,51.28289855,1,494.1447575,2,U.S.
2025-03-23,IOS,RMG,Statics,8032.332909,398,18.95741663,0.31464212,0.51789183,134.8265572,4,U.S.
2025-03-23,IOS,RMG,Video,37915.30465,634,45.83692773,45.62513421,0.587809674,396.0053064,6,U.S.
2025-03-24,IOS,Sportsbetting,Playables,1540.691434,56,27.51234703,1.561962236,0.039924012,64.19547641,1,U.S.
2025-03-24,IOS,RMG,Playables,209.3712921,20,10.4685646,56.98728691,0.152323251,,1,U.S.
2025-03-24,IOS,Sportsbetting,Statics,63604.57056,1448,41.28188542,1.211400727,0.248620915,489.6695574,5,U.S.
2025-03-24,ANDROID,Sportsbetting,Statics,510.548775,6,106.2012805,1.07039456,0.1009127,,2,U.S.
2025-03-24,ANDROID,Sportsbetting,Video,7987.725111,70,113.197416,41.21465057,0.885286833,,2,U.S.
2025-03-24,IOS,Sportsbetting,Video,138809.4357,2434,78.96360728,16.54608304,0.743394282,310.7630578,5,U.S.
2025-03-24,ANDROID,RMG,Video,18289.06162,1072,18.48816483,50.4637445,1,407.1575124,2,U.S.
2025-03-24,IOS,RMG,Statics,7543.370309,360,19.31561195,0.307429144,0.499114235,198.3574504,4,U.S.
2025-03-24,IOS,RMG,Video,32064.00111,574,53.06091319,47.87186566,0.641869968,519.0343875,6,U.S.
2025-03-25,IOS,Sportsbetting,Playables,1366.756532,58,23.5647678,1.565273969,0.038944075,75.93091846,1,U.S.
2025-03-25,IOS,Sportsbetting,Statics,53438.90976,1526,27.91447952,1.108652101,0.228433281,254.5518637,5,U.S.
2025-03-25,ANDROID,Sportsbetting,Video,8547.896504,84,81.69100788,43.36669568,0.879271726,534.2435315,2,U.S.
2025-03-25,IOS,Sportsbetting,Video,121244.0089,2604,72.30033385,17.56415516,0.763777904,258.3225497,5,U.S.
2025-03-25,ANDROID,RMG,Video,19259.50069,1170,19.68309387,48.06102612,1,464.1779215,2,U.S.
2025-03-25,IOS,RMG,Statics,7675.69599,360,19.18708271,0.336870403,0.490309564,263.4586729,4,U.S.
2025-03-25,IOS,RMG,Video,31579.76449,650,46.91861299,46.48145614,0.673126958,335.2166292,6,U.S.
2025-03-26,IOS,Sportsbetting,Playables,1282.943795,90,14.25493106,1.507352389,0.038491592,42.76479317,1,U.S.
2025-03-26,IOS,Sportsbetting,Statics,39256.41638,1448,21.9083088,1.037633252,0.214249958,177.6435625,5,U.S.
2025-03-26,ANDROID,Sportsbetting,Statics,425.883667,4,106.4709168,1.138982197,0.050785024,,1,U.S.
2025-03-26,ANDROID,Sportsbetting,Video,8704.574355,62,109.7871335,46.70186007,0.893740785,1326.687555,2,U.S.
2025-03-26,IOS,Sportsbetting,Video,89093.42816,2122,77.59366307,16.48617215,0.778051723,362.0287353,5,U.S.
2025-03-26,ANDROID,RMG,Video,19959.17998,1192,19.95884091,50.84383651,1,616.8707575,2,U.S.
2025-03-26,IOS,RMG,Statics,7684.641089,390,18.16082683,0.347879335,0.456542029,158.090971,4,U.S.
2025-03-26,IOS,RMG,Video,33141.75911,674,42.63998412,48.58311668,0.695638648,360.8888888,6,U.S.
2025-03-27,IOS,Sportsbetting,Playables,1491.266698,98,15.21700713,1.799633981,0.02434168,35.50634996,1,U.S.
2025-03-27,IOS,Sportsbetting,Statics,51431.79412,2154,21.62713841,1.151740377,0.204248,144.452287,5,U.S.
2025-03-27,ANDROID,Sportsbetting,Video,9315.091566,68,184.3680329,40.85523379,0.901194249,2328.772891,2,U.S.
2025-03-27,ANDROID,Sportsbetting,Statics,506.2879327,2,253.1439663,1.246572478,0.060488663,,1,U.S.
2025-03-27,IOS,Sportsbetting,Video,128503.7765,3864,64.16834334,17.28608797,0.790883664,241.8315257,5,U.S.
2025-03-27,ANDROID,RMG,Video,19914.95992,1164,20.32867227,47.95514807,1,453.0411806,2,U.S.
2025-03-27,IOS,RMG,Statics,7519.858338,382,20.73797184,0.363791168,0.545743676,260.6259949,4,U.S.
2025-03-27,IOS,RMG,Video,33709.49473,666,41.5314861,48.6871806,0.636170883,328.8149412,6,U.S.
2025-03-28,IOS,Sportsbetting,Playables,1186.443356,42,28.24865133,1.835951639,0.017568386,118.6443356,1,U.S.
2025-03-28,IOS,Sportsbetting,Statics,57602.47073,2018,29.17591582,1.202500105,0.240734564,188.279026,5,U.S.
2025-03-28,ANDROID,Sportsbetting,Video,9910.862293,98,92.73844858,45.4227074,0.909634866,1367.617785,2,U.S.
2025-03-28,ANDROID,Sportsbetting,Statics,688.24387,10,76.77435209,1.363071438,0.083742546,,2,U.S.
2025-03-28,IOS,Sportsbetting,Video,145202.9392,3402,71.16488196,18.21618402,0.755751759,267.8972701,5,U.S.
2025-03-28,ANDROID,RMG,Video,20567.11442,1234,20.15225077,47.15338353,1,674.1751039,2,U.S.
2025-03-28,IOS,RMG,Statics,8751.004636,390,19.68713091,0.361983879,0.587688176,327.5768759,4,U.S.
2025-03-28,IOS,RMG,Video,33356.7696,630,47.5198011,51.43309645,0.608207883,350.3268867,6,U.S.
2025-03-29,IOS,Sportsbetting,Playables,1148.388623,42,27.34258625,1.897567082,0.015457037,71.77428892,1,U.S.
2025-03-29,IOS,Sportsbetting,Statics,60235.27888,2322,23.89889395,1.342161723,0.21034517,203.8903408,5,U.S.
2025-03-29,ANDROID,Sportsbetting,Statics,527.6385209,2,263.8192604,1.315603375,0.057853037,263.8192604,1,U.S.
2025-03-29,ANDROID,Sportsbetting,Video,10347.50923,78,117.945445,48.1727025,0.900366762,1154.762821,2,U.S.
2025-03-29,IOS,Sportsbetting,Video,168473.5657,3544,81.37356955,19.46000266,0.786563423,281.9342904,5,U.S.
2025-03-29,ANDROID,RMG,Video,21968.01236,1250,22.02670022,48.92861359,1,493.2638988,2,U.S.
2025-03-29,IOS,RMG,Statics,9062.853128,410,21.68920573,0.37021415,0.595325277,135.6172422,4,U.S.
2025-03-29,IOS,RMG,Video,36153.71823,656,40.2236679,53.81256296,0.603116482,308.4203529,6,U.S.
2025-03-30,IOS,Sportsbetting,Playables,991.3473321,50,19.82694664,1.603675566,0.017340697,45.06124237,1,U.S.
2025-03-30,IOS,Sportsbetting,Statics,55464.45802,2064,30.49929272,1.311082654,0.208423366,162.9766892,5,U.S.
2025-03-30,ANDROID,Sportsbetting,Statics,783.6539364,6,125.6262728,1.246986211,0.097040794,,2,U.S.
2025-03-30,ANDROID,Sportsbetting,Video,10369.79762,74,155.6167426,42.83978032,0.898550435,896.68166,2,U.S.
2025-03-30,IOS,Sportsbetting,Video,158255.0836,3272,76.53233398,19.45478926,0.788108495,263.0385315,5,U.S.
2025-03-30,ANDROID,RMG,Video,23276.61239,1238,22.84251389,51.54189662,1,406.8828084,2,U.S.
2025-03-30,IOS,RMG,Statics,7834.744706,388,18.77097824,0.35718612,0.528202688,233.0780902,4,U.S.
2025-03-30,IOS,RMG,Video,37598.79605,572,52.35171908,57.24705339,0.647864875,599.3893606,6,U.S.
2025-03-31,IOS,Sportsbetting,Playables,850.2800654,26,32.70307944,1.486945535,0.018483632,106.2850082,1,U.S.
2025-03-31,IOS,Sportsbetting,Statics,45357.74557,1674,26.98593018,1.081374313,0.232337836,189.5090828,5,U.S.
2025-03-31,ANDROID,Sportsbetting,Video,8757.627171,86,85.67032988,46.55664514,0.906828139,903.4145258,2,U.S.
2025-03-31,ANDROID,Sportsbetting,Statics,154.9765363,2,77.48826817,1.102878852,0.128328961,,1,U.S.
2025-03-31,IOS,Sportsbetting,Video,120729.5964,2580,75.81609934,18.38722703,0.763965437,499.5446889,5,U.S.
2025-03-31,ANDROID,RMG,Video,18863.48766,1038,21.29603056,50.00552005,1,622.0966734,2,U.S.
2025-03-31,IOS,RMG,Statics,7248.716742,358,16.87532672,0.31671713,0.502943372,279.1806643,4,U.S.
2025-03-31,IOS,RMG,Video,33022.38925,578,42.48452434,64.21168857,0.664704419,391.7374191,6,U.S.
2025-04-01,IOS,Sportsbetting,Playables,318.5058354,28,11.37520841,1.297450101,0.015783417,17.69476863,1,U.S.
2025-04-01,IOS,Sportsbetting,Statics,33040.77734,1940,17.10474642,0.91222195,0.238759997,283.2401652,6,U.S.
2025-04-01,ANDROID,Sportsbetting,Statics,781.8033988,8,97.72542485,1.513645022,0.079002564,,2,U.S.
2025-04-01,ANDROID,Sportsbetting,Video,11622.41685,100,107.2259111,44.1808033,0.917004131,1013.831543,2,U.S.
2025-04-01,IOS,Sportsbetting,Video,80330.48463,2278,66.73043356,14.58333048,0.758609434,276.4812413,6,U.S.
2025-04-01,ANDROID,RMG,Video,19576.36293,1000,23.41003108,42.89925736,1,716.752753,2,U.S.
2025-04-01,IOS,RMG,Video,31564.68655,686,45.7511478,37.53730544,0.6907081,575.2251813,5,U.S.
2025-04-01,IOS,RMG,Statics,6279.313125,358,15.67109227,0.306764999,0.5154865,141.9727804,3,U.S.
2025-04-02,IOS,Sportsbetting,Playables,640.2323954,42,15.24362846,1.329502148,0.022830206,53.35269962,1,U.S.
2025-04-02,IOS,Sportsbetting,Statics,37510.76231,2136,16.51078236,1.086801202,0.281046697,134.5065509,6,U.S.
2025-04-02,ANDROID,Sportsbetting,Video,18485.51327,148,143.3968859,51.18660182,0.925845579,965.9820529,2,U.S.
2025-04-02,IOS,Sportsbetting,Video,80363.15826,2500,57.87400813,14.70386845,0.715148268,273.4107456,6,U.S.
2025-04-02,ANDROID,Sportsbetting,Statics,713.6936257,2,356.8468129,2.229540111,0.093006714,356.8468129,1,U.S.
2025-04-02,ANDROID,RMG,Video,18097.13288,924,22.18808565,41.91733547,1,689.8788352,2,U.S.
2025-04-02,IOS,RMG,Video,32592.53868,580,51.1333402,37.74048583,0.692763483,557.3159747,5,U.S.
2025-04-02,IOS,RMG,Statics,6279.666651,280,20.76331982,0.313023517,0.512060862,205.2234138,3,U.S.
2025-04-03,IOS,Sportsbetting,Playables,767.9341706,40,19.19835427,1.41753271,0.024401546,38.39670853,1,U.S.
2025-04-03,IOS,Sportsbetting,Statics,38042.31787,2014,23.35753991,1.377330341,0.257772666,199.0679565,6,U.S.
2025-04-03,ANDROID,Sportsbetting,Video,16815.82269,110,152.4589676,48.58376067,0.933642669,2101.977836,2,U.S.
2025-04-03,IOS,Sportsbetting,Video,90764.5377,2526,56.73307247,14.56880657,0.73816041,281.9016088,6,U.S.
2025-04-03,ANDROID,Sportsbetting,Statics,668.8455631,2,334.4227815,2.411853492,0.08664643,,1,U.S.
2025-04-03,ANDROID,RMG,Video,16383.78184,790,20.19613948,38.30593374,1,601.2330046,2,U.S.
2025-04-03,IOS,RMG,Video,32381.93022,596,45.864886,35.39712569,0.669555371,545.9325657,5,U.S.
2025-04-03,IOS,RMG,Statics,5058.964554,288,18.89350869,0.300550095,0.550741048,339.1265676,3,U.S.
2025-04-04,IOS,Sportsbetting,Playables,817.898099,40,20.44745248,1.667682283,0.020102463,37.17718632,1,U.S.
2025-04-04,IOS,Sportsbetting,Statics,47049.66799,2000,32.28881033,1.396480422,0.240262073,161.8577822,6,U.S.
2025-04-04,ANDROID,Sportsbetting,Video,13625.25898,92,142.9750382,50.70609699,0.920003548,2597.607144,2,U.S.
2025-04-04,IOS,Sportsbetting,Video,132519.5246,2986,72.44387395,17.49860175,0.756387517,281.4652588,6,U.S.
2025-04-04,ANDROID,Sportsbetting,Statics,897.4650253,14,64.10464466,2.879942705,0.087356001,,1,U.S.
2025-04-04,ANDROID,RMG,Video,17762.64664,740,22.8851313,43.93408757,1,655.725035,2,U.S.
2025-04-04,IOS,RMG,Video,33547.3463,882,39.61051571,36.75868539,0.662613046,340.6223688,5,U.S.
2025-04-04,IOS,RMG,Statics,5853.645771,276,20.38877935,0.323073341,0.562311589,93.39111089,3,U.S.
2025-04-05,IOS,Sportsbetting,Playables,841.4249147,44,19.12329352,1.767521163,0.01546978,42.07124573,1,U.S.
2025-04-05,IOS,Sportsbetting,Statics,49476.49065,2476,24.32219068,1.568884484,0.254253715,140.947757,6,U.S.
2025-04-05,ANDROID,Sportsbetting,Statics,2060.372574,10,201.0917872,2.763968866,0.076745335,837.3369501,2,U.S.
2025-04-05,ANDROID,Sportsbetting,Video,21980.39543,130,168.004543,58.45641224,0.919307353,5495.098856,2,U.S.
2025-04-05,IOS,Sportsbetting,Video,168367.9609,3584,89.35237305,19.57745298,0.743167989,390.8297316,6,U.S.
2025-04-05,ANDROID,RMG,Video,18111.19318,866,20.42561601,44.51959674,1,450.0122994,2,U.S.
2025-04-05,IOS,RMG,Video,35848.88495,802,58.0541454,35.67161033,0.671154438,452.7226639,5,U.S.
2025-04-05,IOS,RMG,Statics,5710.571824,298,20.43829784,0.317492745,0.548075936,167.130489,3,U.S.
2025-04-06,IOS,Sportsbetting,Playables,683.2087386,40,17.08021846,1.553983256,0.015355303,48.80062418,1,U.S.
2025-04-06,IOS,Sportsbetting,Statics,46551.129,1940,23.79404409,0.698872063,0.298662914,219.9364707,5,U.S.
2025-04-06,ANDROID,Sportsbetting,Statics,2018.044856,14,158.7502073,2.770036848,0.092156237,,2,U.S.
2025-04-06,ANDROID,Sportsbetting,Video,17260.90025,88,191.8481866,57.59608505,0.905443036,3553.674024,2,U.S.
2025-04-06,IOS,Sportsbetting,Video,174735.2204,3140,84.31993948,20.26419946,0.747046564,428.7532727,6,U.S.
2025-04-06,ANDROID,RMG,Video,19741.02703,746,26.18884977,43.31106287,1,448.8024643,2,U.S.
2025-04-06,IOS,RMG,Video,38998.37707,754,51.87002236,35.50453732,0.699557725,733.9324029,5,U.S.
2025-04-06,IOS,RMG,Statics,4649.765901,220,21.5624618,0.292003312,0.500737125,119.3285544,3,U.S.
2025-04-07,IOS,Sportsbetting,Playables,690.4048991,44,15.69102043,1.493044975,0.017145639,43.15030619,1,U.S.
