date,os,grouped_category,MAU,DAU,country
2024-12-09,IOS,RMG,7869468,885069,U.S.
2024-12-09,IOS,Sportsbetting,16818232,3910238,U.S.
2024-12-09,ANDROID,Sportsbetting,4681787,1745563,U.S.
2024-12-10,ANDROID,RMG,4557050,665204,U.S.
2024-12-10,IOS,RMG,7869468,939888,U.S.
2024-12-10,IOS,Sportsbetting,16818232,3368676,U.S.
2024-12-10,ANDROID,Sportsbetting,4681787,1577675,U.S.
2024-12-11,ANDROID,RMG,4557050,662057,U.S.
2024-12-11,IOS,RMG,7869468,1034564,U.S.
2024-12-11,IOS,Sportsbetting,16818232,3237875,U.S.
2024-12-11,ANDROID,Sportsbetting,4681787,1426370,U.S.
2024-12-12,ANDROID,RMG,4557050,652067,U.S.
2024-12-12,IOS,RMG,7869468,1078271,U.S.
2024-12-12,IOS,Sportsbetting,16818232,3597857,U.S.
2024-12-12,ANDROID,Sportsbetting,4681787,1806333,U.S.
2024-12-13,ANDROID,RMG,4557050,632514,U.S.
2024-12-13,IOS,RMG,7869468,990995,U.S.
2024-12-13,IOS,Sportsbetting,16818232,3521720,U.S.
2024-12-13,ANDROID,Sportsbetting,4681787,1441291,U.S.
2024-12-14,ANDROID,RMG,4557050,665349,U.S.
2024-12-14,IOS,RMG,7869468,1088401,U.S.
2024-12-14,IOS,Sportsbetting,16818232,3441939,U.S.
2024-12-14,ANDROID,Sportsbetting,4681787,1355477,U.S.
2024-12-15,ANDROID,RMG,4557050,708071,U.S.
2024-12-15,IOS,RMG,7869468,1117970,U.S.
2024-12-15,IOS,Sportsbetting,16818232,3962879,U.S.
2024-12-15,ANDROID,Sportsbetting,4681787,2210772,U.S.
2024-12-16,ANDROID,RMG,4557050,675334,U.S.
2024-12-16,IOS,RMG,7869468,973880,U.S.
2024-12-16,IOS,Sportsbetting,16818232,3526673,U.S.
2024-12-16,ANDROID,Sportsbetting,4681787,1747986,U.S.
2024-12-17,ANDROID,RMG,4557050,735258,U.S.
2024-12-17,IOS,RMG,7869468,1036422,U.S.
2024-12-17,IOS,Sportsbetting,16818232,3237915,U.S.
2024-12-17,ANDROID,Sportsbetting,4681787,1585137,U.S.
2024-12-18,ANDROID,RMG,4557050,752476,U.S.
2024-12-18,IOS,RMG,7869468,1145531,U.S.
2024-12-18,IOS,Sportsbetting,16818232,3091305,U.S.
2024-12-18,ANDROID,Sportsbetting,4681787,1420948,U.S.
2024-12-19,ANDROID,RMG,4557050,718084,U.S.
2024-12-19,IOS,RMG,7869468,1155860,U.S.
2024-12-19,IOS,Sportsbetting,16818232,3510893,U.S.
2024-12-19,ANDROID,Sportsbetting,4681787,1809530,U.S.
2024-12-20,ANDROID,RMG,4557050,699800,U.S.
2024-12-20,IOS,RMG,7869468,1114523,U.S.
2024-12-20,IOS,Sportsbetting,16818232,3235045,U.S.
2024-12-20,ANDROID,Sportsbetting,4681787,1437730,U.S.
2024-12-21,ANDROID,RMG,4557050,749237,U.S.
2024-12-21,IOS,RMG,7869468,1245519,U.S.
2024-12-21,IOS,Sportsbetting,16818232,3322422,U.S.
2024-12-21,ANDROID,Sportsbetting,4681787,1359160,U.S.
2024-12-22,ANDROID,RMG,4557050,934691,U.S.
2024-12-22,IOS,RMG,7869468,1998696,U.S.
2024-12-22,IOS,Sportsbetting,16818232,4164459,U.S.
2024-12-22,ANDROID,Sportsbetting,4681787,2157677,U.S.
2024-12-23,ANDROID,RMG,4557050,884934,U.S.
2024-12-23,IOS,RMG,7869468,1707225,U.S.
2024-12-23,IOS,Sportsbetting,16818232,3727174,U.S.
2024-12-23,ANDROID,Sportsbetting,4681787,1698550,U.S.
2024-12-24,ANDROID,RMG,4557050,992502,U.S.
2024-12-24,IOS,RMG,7869468,1824710,U.S.
2024-12-24,IOS,Sportsbetting,16818232,3371835,U.S.
2024-12-24,ANDROID,Sportsbetting,4681787,1538964,U.S.
2024-12-25,ANDROID,RMG,4557050,1012260,U.S.
2024-12-25,IOS,RMG,7869468,2255453,U.S.
2024-12-25,IOS,Sportsbetting,16818232,3280048,U.S.
2024-12-25,ANDROID,Sportsbetting,4681787,1388161,U.S.
2024-12-26,ANDROID,RMG,4557050,958364,U.S.
2024-12-26,IOS,RMG,7869468,2191381,U.S.
2024-12-26,IOS,Sportsbetting,16818232,3764605,U.S.
2024-12-26,ANDROID,Sportsbetting,4681787,1755732,U.S.
2024-12-27,ANDROID,RMG,4557050,956893,U.S.
2024-12-27,IOS,RMG,7869468,2063255,U.S.
2024-12-27,IOS,Sportsbetting,16818232,3390190,U.S.
2024-12-27,ANDROID,Sportsbetting,4681787,1401014,U.S.
2024-12-28,ANDROID,RMG,4557050,1024603,U.S.
2024-12-28,IOS,RMG,7869468,2487302,U.S.
2024-12-28,IOS,Sportsbetting,16818232,3446752,U.S.
2024-12-28,ANDROID,Sportsbetting,4681787,1363918,U.S.
2024-12-29,ANDROID,RMG,4557050,798529,U.S.
2024-12-29,IOS,RMG,7869468,1661486,U.S.
2024-12-29,IOS,Sportsbetting,16818232,4154411,U.S.
2024-12-29,ANDROID,Sportsbetting,4681787,1794204,U.S.
2024-12-30,ANDROID,RMG,4557050,756593,U.S.
2024-12-30,IOS,RMG,7869468,1340956,U.S.
2024-12-30,IOS,Sportsbetting,16818232,3560745,U.S.
2024-12-30,ANDROID,Sportsbetting,4681787,1415055,U.S.
2024-12-31,ANDROID,RMG,4557050,863436,U.S.
2024-12-31,IOS,RMG,7869468,1413446,U.S.
2024-12-31,IOS,Sportsbetting,16818232,3298851,U.S.
2024-12-31,ANDROID,Sportsbetting,4681787,1272965,U.S.
2025-01-01,IOS,RMG,5330783,1656183,U.S.
2025-01-01,ANDROID,RMG,4426822,884505,U.S.
2025-01-01,ANDROID,Sportsbetting,4278698,1192698,U.S.
2025-01-01,IOS,Sportsbetting,17162297,3216955,U.S.
2025-01-02,IOS,RMG,5330783,1637858,U.S.
2025-01-02,ANDROID,RMG,4426822,825004,U.S.
2025-01-02,ANDROID,Sportsbetting,4278698,1451503,U.S.
2025-01-02,IOS,Sportsbetting,17162297,3715729,U.S.
2025-01-03,IOS,RMG,5330783,1522857,U.S.
2025-01-03,ANDROID,RMG,4426822,843992,U.S.
2025-01-03,ANDROID,Sportsbetting,4278698,1184038,U.S.
2025-01-03,IOS,Sportsbetting,17162297,3541169,U.S.
2025-01-04,IOS,RMG,5330783,1796304,U.S.
2025-01-04,ANDROID,RMG,4426822,903080,U.S.
2025-01-04,ANDROID,Sportsbetting,4278698,1203546,U.S.
2025-01-04,IOS,Sportsbetting,17162297,3804304,U.S.
2025-01-05,IOS,RMG,5330783,1185166,U.S.
2025-01-05,ANDROID,RMG,4426822,719588,U.S.
2025-01-05,ANDROID,Sportsbetting,4278698,1311894,U.S.
2025-01-05,IOS,Sportsbetting,17162297,3531760,U.S.
2025-01-06,IOS,RMG,5330783,978556,U.S.
2025-01-06,ANDROID,RMG,4426822,675380,U.S.
2025-01-06,ANDROID,Sportsbetting,4278698,1050375,U.S.
2025-01-06,IOS,Sportsbetting,17162297,3089697,U.S.
2025-01-07,IOS,RMG,5330783,1027332,U.S.
2025-01-07,ANDROID,RMG,4426822,760493,U.S.
2025-01-07,ANDROID,Sportsbetting,4278698,942904,U.S.
2025-01-07,IOS,Sportsbetting,17162297,2815564,U.S.
2025-01-08,IOS,RMG,5330783,1149520,U.S.
2025-01-08,ANDROID,RMG,4426822,781051,U.S.
2025-01-08,ANDROID,Sportsbetting,4278698,897624,U.S.
2025-01-08,IOS,Sportsbetting,17162297,2690394,U.S.
2025-01-09,IOS,RMG,5330783,1159881,U.S.
2025-01-09,ANDROID,RMG,4426822,736144,U.S.
2025-01-09,ANDROID,Sportsbetting,4278698,1060785,U.S.
2025-01-09,IOS,Sportsbetting,17162297,2955218,U.S.
2025-01-10,IOS,RMG,5330783,1059078,U.S.
2025-01-10,ANDROID,RMG,4426822,737358,U.S.
2025-01-10,ANDROID,Sportsbetting,4278698,898232,U.S.
2025-01-10,IOS,Sportsbetting,17162297,3011422,U.S.
2025-01-11,IOS,RMG,5330783,1205128,U.S.
2025-01-11,ANDROID,RMG,4426822,791376,U.S.
2025-01-11,ANDROID,Sportsbetting,4278698,941437,U.S.
2025-01-11,IOS,Sportsbetting,17162297,3308987,U.S.
2025-01-12,IOS,RMG,5330783,1151874,U.S.
2025-01-12,ANDROID,RMG,4426822,714247,U.S.
2025-01-12,ANDROID,Sportsbetting,4278698,1158305,U.S.
2025-01-12,IOS,Sportsbetting,17162297,3640701,U.S.
2025-01-13,IOS,RMG,5330783,935001,U.S.
2025-01-13,ANDROID,RMG,4426822,667918,U.S.
2025-01-13,ANDROID,Sportsbetting,4278698,930254,U.S.
2025-01-13,IOS,Sportsbetting,17162297,3120789,U.S.
2025-01-14,IOS,RMG,5330783,988096,U.S.
2025-01-14,ANDROID,RMG,4426822,748594,U.S.
2025-01-14,ANDROID,Sportsbetting,4278698,833283,U.S.
2025-01-14,IOS,Sportsbetting,17162297,2836888,U.S.
2025-01-15,IOS,RMG,5330783,1049376,U.S.
2025-01-15,ANDROID,RMG,4426822,765236,U.S.
2025-01-15,ANDROID,Sportsbetting,4278698,799401,U.S.
2025-01-15,IOS,Sportsbetting,17162297,2603114,U.S.
2025-01-16,IOS,RMG,5330783,1066535,U.S.
2025-01-16,ANDROID,RMG,4426822,733715,U.S.
2025-01-16,ANDROID,Sportsbetting,4278698,933287,U.S.
2025-01-16,IOS,Sportsbetting,17162297,2820379,U.S.
2025-01-17,IOS,RMG,5330783,992699,U.S.
2025-01-17,ANDROID,RMG,4426822,731114,U.S.
2025-01-17,ANDROID,Sportsbetting,4278698,818297,U.S.
2025-01-17,IOS,Sportsbetting,17162297,3048736,U.S.
2025-01-18,IOS,RMG,5330783,1138385,U.S.
2025-01-18,ANDROID,RMG,4426822,790546,U.S.
2025-01-18,ANDROID,Sportsbetting,4278698,876271,U.S.
2025-01-18,IOS,Sportsbetting,17162297,3615972,U.S.
2025-01-19,IOS,RMG,5330783,1024659,U.S.
2025-01-19,ANDROID,RMG,4426822,687925,U.S.
2025-01-19,ANDROID,Sportsbetting,4278698,1093608,U.S.
2025-01-19,IOS,Sportsbetting,17162297,3199740,U.S.
2025-01-20,IOS,RMG,5330783,859967,U.S.
2025-01-20,ANDROID,RMG,4426822,639674,U.S.
2025-01-20,ANDROID,Sportsbetting,4278698,876393,U.S.
2025-01-20,IOS,Sportsbetting,17162297,2816088,U.S.
2025-01-21,IOS,RMG,5330783,912377,U.S.
2025-01-21,ANDROID,RMG,4426822,699577,U.S.
2025-01-21,ANDROID,Sportsbetting,4278698,773647,U.S.
2025-01-21,IOS,Sportsbetting,17162297,2534925,U.S.
2025-01-22,IOS,RMG,5330783,988724,U.S.
2025-01-22,ANDROID,RMG,4426822,722400,U.S.
2025-01-22,ANDROID,Sportsbetting,4278698,747061,U.S.
2025-01-22,IOS,Sportsbetting,17162297,2299234,U.S.
2025-01-23,IOS,RMG,5330783,1006592,U.S.
2025-01-23,ANDROID,RMG,4426822,693003,U.S.
2025-01-23,ANDROID,Sportsbetting,4278698,861871,U.S.
2025-01-23,IOS,Sportsbetting,17162297,2572841,U.S.
2025-01-24,IOS,RMG,5330783,937173,U.S.
2025-01-24,ANDROID,RMG,4426822,697387,U.S.
2025-01-24,ANDROID,Sportsbetting,4278698,776094,U.S.
2025-01-24,IOS,Sportsbetting,17162297,2562747,U.S.
2025-01-25,IOS,RMG,5330783,1085439,U.S.
2025-01-25,ANDROID,RMG,4426822,735096,U.S.
2025-01-25,ANDROID,Sportsbetting,4278698,855529,U.S.
2025-01-25,IOS,Sportsbetting,17162297,3014531,U.S.
2025-01-26,IOS,RMG,5330783,925411,U.S.
2025-01-26,ANDROID,RMG,4426822,669642,U.S.
2025-01-26,ANDROID,Sportsbetting,4278698,1062626,U.S.
2025-01-26,IOS,Sportsbetting,17162297,3171029,U.S.
2025-01-27,IOS,RMG,5330783,772452,U.S.
2025-01-27,ANDROID,RMG,4426822,619646,U.S.
2025-01-27,ANDROID,Sportsbetting,4278698,852169,U.S.
2025-01-27,IOS,Sportsbetting,17162297,2762857,U.S.
2025-01-28,IOS,RMG,5330783,816872,U.S.
2025-01-28,ANDROID,RMG,4426822,666471,U.S.
2025-01-28,ANDROID,Sportsbetting,4278698,741504,U.S.
2025-01-28,IOS,Sportsbetting,17162297,2484961,U.S.
2025-01-29,IOS,RMG,5330783,892489,U.S.
2025-01-29,ANDROID,RMG,4426822,687082,U.S.
2025-01-29,ANDROID,Sportsbetting,4278698,724360,U.S.
2025-01-29,IOS,Sportsbetting,17162297,2337778,U.S.
2025-01-30,IOS,RMG,5330783,903456,U.S.
2025-01-30,ANDROID,RMG,4426822,664402,U.S.
2025-01-30,ANDROID,Sportsbetting,4278698,824720,U.S.
2025-01-30,IOS,Sportsbetting,17162297,2576157,U.S.
2025-01-31,IOS,RMG,5330783,846641,U.S.
2025-01-31,ANDROID,RMG,4426822,664414,U.S.
2025-01-31,ANDROID,Sportsbetting,4278698,751178,U.S.
2025-01-31,IOS,Sportsbetting,17162297,2496699,U.S.
2025-02-01,IOS,RMG,4225368,1003959,U.S.
2025-02-01,ANDROID,RMG,3947674,704788,U.S.
2025-02-01,ANDROID,Sportsbetting,3584324,829555,U.S.
2025-02-01,IOS,Sportsbetting,14396496,3250150,U.S.
2025-02-02,IOS,RMG,4225368,921343,U.S.
2025-02-02,ANDROID,RMG,3947674,675832,U.S.
2025-02-02,ANDROID,Sportsbetting,3584324,1085574,U.S.
2025-02-02,IOS,Sportsbetting,14396496,2818670,U.S.
2025-02-03,IOS,RMG,4225368,773602,U.S.
2025-02-03,ANDROID,RMG,3947674,620180,U.S.
2025-02-03,ANDROID,Sportsbetting,3584324,861455,U.S.
2025-02-03,IOS,Sportsbetting,14396496,2414599,U.S.
2025-02-04,IOS,RMG,4225368,826444,U.S.
2025-02-04,ANDROID,RMG,3947674,666329,U.S.
2025-02-04,ANDROID,Sportsbetting,3584324,749832,U.S.
2025-02-04,IOS,Sportsbetting,14396496,2216011,U.S.
2025-02-05,IOS,RMG,4225368,903029,U.S.
2025-02-05,ANDROID,RMG,3947674,693218,U.S.
2025-02-05,ANDROID,Sportsbetting,3584324,737973,U.S.
2025-02-05,IOS,Sportsbetting,14396496,2190454,U.S.
2025-02-06,IOS,RMG,4225368,917139,U.S.
2025-02-06,ANDROID,RMG,3947674,668333,U.S.
2025-02-06,ANDROID,Sportsbetting,3584324,827474,U.S.
2025-02-06,IOS,Sportsbetting,14396496,2523746,U.S.
2025-02-07,IOS,RMG,4225368,862691,U.S.
2025-02-07,ANDROID,RMG,3947674,665253,U.S.
2025-02-07,ANDROID,Sportsbetting,3584324,756848,U.S.
2025-02-07,IOS,Sportsbetting,14396496,2385702,U.S.
2025-02-08,IOS,RMG,4225368,1009949,U.S.
2025-02-08,ANDROID,RMG,3947674,711210,U.S.
2025-02-08,ANDROID,Sportsbetting,3584324,832594,U.S.
2025-02-08,IOS,Sportsbetting,14396496,3042591,U.S.
2025-02-09,IOS,RMG,4225368,808659,U.S.
2025-02-09,ANDROID,RMG,3947674,652133,U.S.
2025-02-09,ANDROID,Sportsbetting,3584324,1116479,U.S.
2025-02-09,IOS,Sportsbetting,14396496,3330471,U.S.
2025-02-10,IOS,RMG,4225368,695550,U.S.
2025-02-10,ANDROID,RMG,3947674,610394,U.S.
2025-02-10,ANDROID,Sportsbetting,3584324,880493,U.S.
2025-02-10,IOS,Sportsbetting,14396496,2761995,U.S.
2025-02-11,IOS,RMG,4225368,745419,U.S.
2025-02-11,ANDROID,RMG,3947674,652804,U.S.
2025-02-11,ANDROID,Sportsbetting,3584324,778771,U.S.
2025-02-11,IOS,Sportsbetting,14396496,2567346,U.S.
2025-02-12,IOS,RMG,4225368,804828,U.S.
2025-02-12,ANDROID,RMG,3947674,676490,U.S.
2025-02-12,ANDROID,Sportsbetting,3584324,765204,U.S.
2025-02-12,IOS,Sportsbetting,14396496,2606173,U.S.
2025-02-13,IOS,RMG,4225368,820322,U.S.
2025-02-13,ANDROID,RMG,3947674,650774,U.S.
2025-02-13,ANDROID,Sportsbetting,3584324,842353,U.S.
2025-02-13,IOS,Sportsbetting,14396496,2838235,U.S.
2025-02-14,IOS,RMG,4225368,792493,U.S.
2025-02-14,ANDROID,RMG,3947674,647782,U.S.
2025-02-14,ANDROID,Sportsbetting,3584324,764480,U.S.
2025-02-14,IOS,Sportsbetting,14396496,2793286,U.S.
2025-02-15,IOS,RMG,4225368,901404,U.S.
2025-02-15,ANDROID,RMG,3947674,680968,U.S.
2025-02-15,ANDROID,Sportsbetting,3584324,882425,U.S.
2025-02-15,IOS,Sportsbetting,14396496,3511669,U.S.
2025-02-16,IOS,RMG,4225368,795702,U.S.
2025-02-16,ANDROID,RMG,3947674,669233,U.S.
2025-02-16,ANDROID,Sportsbetting,3584324,995356,U.S.
2025-02-16,IOS,Sportsbetting,14396496,3005427,U.S.
2025-02-17,IOS,RMG,4225368,682265,U.S.
2025-02-17,ANDROID,RMG,3947674,619698,U.S.
2025-02-17,ANDROID,Sportsbetting,3584324,769404,U.S.
2025-02-17,IOS,Sportsbetting,14396496,2441978,U.S.
2025-02-18,IOS,RMG,4225368,726382,U.S.
2025-02-18,ANDROID,RMG,3947674,661548,U.S.
2025-02-18,ANDROID,Sportsbetting,3584324,665921,U.S.
2025-02-18,IOS,Sportsbetting,14396496,2233181,U.S.
2025-02-19,IOS,RMG,4225368,777318,U.S.
2025-02-19,ANDROID,RMG,3947674,681667,U.S.
2025-02-19,ANDROID,Sportsbetting,3584324,663215,U.S.
2025-02-19,IOS,Sportsbetting,14396496,2317041,U.S.
2025-02-20,IOS,RMG,4225368,798983,U.S.
2025-02-20,ANDROID,RMG,3947674,661493,U.S.
2025-02-20,ANDROID,Sportsbetting,3584324,720145,U.S.
2025-02-20,IOS,Sportsbetting,14396496,2619610,U.S.
2025-02-21,IOS,RMG,4225368,778943,U.S.
2025-02-21,ANDROID,RMG,3947674,651970,U.S.
2025-02-21,ANDROID,Sportsbetting,3584324,648821,U.S.
2025-02-21,IOS,Sportsbetting,14396496,2512208,U.S.
2025-02-22,IOS,RMG,4225368,882926,U.S.
2025-02-22,ANDROID,RMG,3947674,698309,U.S.
2025-02-22,ANDROID,Sportsbetting,3584324,753976,U.S.
2025-02-22,IOS,Sportsbetting,14396496,3032038,U.S.
2025-02-23,IOS,RMG,4225368,833888,U.S.
2025-02-23,ANDROID,RMG,3947674,683261,U.S.
2025-02-23,ANDROID,Sportsbetting,3584324,962786,U.S.
2025-02-23,IOS,Sportsbetting,14396496,2519773,U.S.
2025-02-24,IOS,RMG,4225368,712292,U.S.
2025-02-24,ANDROID,RMG,3947674,626438,U.S.
2025-02-24,ANDROID,Sportsbetting,3584324,744520,U.S.
2025-02-24,IOS,Sportsbetting,14396496,2221682,U.S.
2025-02-25,IOS,RMG,4225368,751972,U.S.
2025-02-25,ANDROID,RMG,3947674,669589,U.S.
2025-02-25,ANDROID,Sportsbetting,3584324,654656,U.S.
2025-02-25,IOS,Sportsbetting,14396496,2003213,U.S.
2025-02-26,IOS,RMG,4225368,794689,U.S.
2025-02-26,ANDROID,RMG,3947674,681855,U.S.
2025-02-26,ANDROID,Sportsbetting,3584324,645951,U.S.
2025-02-26,IOS,Sportsbetting,14396496,2077194,U.S.
2025-02-27,IOS,RMG,4225368,828760,U.S.
2025-02-27,ANDROID,RMG,3947674,674743,U.S.
2025-02-27,ANDROID,Sportsbetting,3584324,687263,U.S.
2025-02-27,IOS,Sportsbetting,14396496,2243937,U.S.
2025-02-28,IOS,RMG,4225368,805568,U.S.
2025-02-28,ANDROID,RMG,3947674,664826,U.S.
2025-02-28,ANDROID,Sportsbetting,3584324,628250,U.S.
2025-02-28,IOS,Sportsbetting,14396496,2078946,U.S.
2025-03-01,IOS,RMG,,887019,U.S.
2025-03-01,ANDROID,RMG,,702782,U.S.
2025-03-01,ANDROID,Sportsbetting,,730767,U.S.
2025-03-01,IOS,Sportsbetting,,2348339,U.S.
2025-03-02,IOS,RMG,,848785,U.S.
2025-03-02,ANDROID,RMG,,701263,U.S.
2025-03-02,ANDROID,Sportsbetting,,955302,U.S.
2025-03-02,IOS,Sportsbetting,,2626663,U.S.
2025-03-03,IOS,RMG,,708594,U.S.
2025-03-03,ANDROID,RMG,,650926,U.S.
2025-03-03,ANDROID,Sportsbetting,,736459,U.S.
2025-03-03,IOS,Sportsbetting,,2417712,U.S.
2025-03-04,IOS,RMG,,751183,U.S.
2025-03-04,ANDROID,RMG,,687355,U.S.
2025-03-04,ANDROID,Sportsbetting,,646598,U.S.
2025-03-04,IOS,Sportsbetting,,2274090,U.S.
2025-03-05,IOS,RMG,,803595,U.S.
2025-03-05,ANDROID,RMG,,699098,U.S.
2025-03-05,ANDROID,Sportsbetting,,647928,U.S.
2025-03-05,IOS,Sportsbetting,,2316899,U.S.
2025-03-06,IOS,RMG,,833561,U.S.
2025-03-06,ANDROID,RMG,,694932,U.S.
2025-03-06,ANDROID,Sportsbetting,,672008,U.S.
2025-03-06,IOS,Sportsbetting,,2524136,U.S.
2025-03-07,IOS,RMG,,805737,U.S.
2025-03-07,ANDROID,RMG,,687288,U.S.
2025-03-07,ANDROID,Sportsbetting,,623601,U.S.
2025-03-07,IOS,Sportsbetting,,2306657,U.S.
2025-03-08,IOS,RMG,,889074,U.S.
2025-03-08,ANDROID,RMG,,719922,U.S.
2025-03-08,ANDROID,Sportsbetting,,733124,U.S.
2025-03-08,IOS,Sportsbetting,,2764474,U.S.
2025-03-09,IOS,RMG,,905319,U.S.
2025-03-09,ANDROID,RMG,,690013,U.S.
2025-03-09,ANDROID,Sportsbetting,,955881,U.S.
2025-03-09,IOS,Sportsbetting,,2300477,U.S.
2025-03-10,IOS,RMG,,756830,U.S.
2025-03-10,ANDROID,RMG,,636250,U.S.
2025-03-10,ANDROID,Sportsbetting,,745328,U.S.
2025-03-10,IOS,Sportsbetting,,2128133,U.S.
2025-03-11,IOS,RMG,,802707,U.S.
2025-03-11,ANDROID,RMG,,686067,U.S.
2025-03-11,ANDROID,Sportsbetting,,658474,U.S.
2025-03-11,IOS,Sportsbetting,,2079352,U.S.
2025-03-12,IOS,RMG,,854733,U.S.
2025-03-12,ANDROID,RMG,,688569,U.S.
2025-03-12,ANDROID,Sportsbetting,,661240,U.S.
2025-03-12,IOS,Sportsbetting,,1992299,U.S.
2025-03-13,IOS,RMG,,894381,U.S.
2025-03-13,ANDROID,RMG,,688076,U.S.
2025-03-13,ANDROID,Sportsbetting,,667951,U.S.
2025-03-13,IOS,Sportsbetting,,2099679,U.S.
2025-03-14,IOS,RMG,,863438,U.S.
2025-03-14,ANDROID,RMG,,677354,U.S.
2025-03-14,ANDROID,Sportsbetting,,634288,U.S.
2025-03-14,IOS,Sportsbetting,,2128027,U.S.
2025-03-15,IOS,RMG,,935782,U.S.
2025-03-15,ANDROID,RMG,,708707,U.S.
2025-03-15,ANDROID,Sportsbetting,,757517,U.S.
2025-03-15,IOS,Sportsbetting,,2254610,U.S.
2025-03-16,IOS,RMG,,919717,U.S.
2025-03-16,ANDROID,RMG,,692864,U.S.
2025-03-16,ANDROID,Sportsbetting,,1017585,U.S.
2025-03-16,IOS,Sportsbetting,,2705380,U.S.
2025-03-17,IOS,RMG,,769246,U.S.
2025-03-17,ANDROID,RMG,,643548,U.S.
2025-03-17,ANDROID,Sportsbetting,,803615,U.S.
2025-03-17,IOS,Sportsbetting,,2471987,U.S.
2025-03-18,IOS,RMG,,797187,U.S.
2025-03-18,ANDROID,RMG,,683095,U.S.
2025-03-18,ANDROID,Sportsbetting,,712430,U.S.
2025-03-18,IOS,Sportsbetting,,2478851,U.S.
2025-03-19,IOS,RMG,,848707,U.S.
2025-03-19,ANDROID,RMG,,682966,U.S.
2025-03-19,ANDROID,Sportsbetting,,725217,U.S.
2025-03-19,IOS,Sportsbetting,,2267165,U.S.
2025-03-20,IOS,RMG,,889490,U.S.
2025-03-20,ANDROID,RMG,,692635,U.S.
2025-03-20,ANDROID,Sportsbetting,,711219,U.S.
2025-03-20,IOS,Sportsbetting,,2353551,U.S.
2025-03-21,IOS,RMG,,860257,U.S.
2025-03-21,ANDROID,RMG,,676736,U.S.
2025-03-21,ANDROID,Sportsbetting,,683562,U.S.
2025-03-21,IOS,Sportsbetting,,2563320,U.S.
2025-03-22,IOS,RMG,,942519,U.S.
2025-03-22,ANDROID,RMG,,703712,U.S.
2025-03-22,ANDROID,Sportsbetting,,804347,U.S.
2025-03-22,IOS,Sportsbetting,,2688046,U.S.
2025-03-23,IOS,RMG,,908768,U.S.
2025-03-23,ANDROID,RMG,,746919,U.S.
2025-03-23,ANDROID,Sportsbetting,,978348,U.S.
2025-03-23,IOS,Sportsbetting,,2658527,U.S.
2025-03-24,IOS,RMG,,770304,U.S.
2025-03-24,ANDROID,RMG,,691921,U.S.
2025-03-24,ANDROID,Sportsbetting,,796333,U.S.
2025-03-24,IOS,Sportsbetting,,2433975,U.S.
2025-03-25,IOS,RMG,,789190,U.S.
2025-03-25,ANDROID,RMG,,717296,U.S.
2025-03-25,ANDROID,Sportsbetting,,705864,U.S.
2025-03-25,IOS,Sportsbetting,,2364188,U.S.
2025-03-26,IOS,RMG,,842488,U.S.
2025-03-26,ANDROID,RMG,,709761,U.S.
2025-03-26,ANDROID,Sportsbetting,,688334,U.S.
2025-03-26,IOS,Sportsbetting,,2006738,U.S.
2025-03-27,IOS,RMG,,890579,U.S.
2025-03-27,ANDROID,RMG,,733841,U.S.
2025-03-27,ANDROID,Sportsbetting,,699328,U.S.
2025-03-27,IOS,Sportsbetting,,2159063,U.S.
2025-03-28,IOS,RMG,,839888,U.S.
2025-03-28,ANDROID,RMG,,703611,U.S.
2025-03-28,ANDROID,Sportsbetting,,685078,U.S.
2025-03-28,IOS,Sportsbetting,,2466841,U.S.
2025-03-29,IOS,RMG,,920821,U.S.
2025-03-29,ANDROID,RMG,,721200,U.S.
2025-03-29,ANDROID,Sportsbetting,,776614,U.S.
2025-03-29,IOS,Sportsbetting,,2368913,U.S.
2025-03-30,IOS,RMG,,877073,U.S.
2025-03-30,ANDROID,RMG,,730171,U.S.
2025-03-30,ANDROID,Sportsbetting,,991146,U.S.
2025-03-30,IOS,Sportsbetting,,2401450,U.S.
2025-03-31,IOS,RMG,,717509,U.S.
2025-03-31,ANDROID,RMG,,683510,U.S.
2025-03-31,ANDROID,Sportsbetting,,803842,U.S.
2025-03-31,IOS,Sportsbetting,,2131588,U.S.
2025-04-01,IOS,RMG,4023759,741950,U.S.
2025-04-01,ANDROID,RMG,4438149,712684,U.S.
2025-04-01,IOS,Sportsbetting,10913353,2028074,U.S.
2025-04-01,ANDROID,Sportsbetting,3199929,714984,U.S.
2025-04-02,IOS,RMG,4023759,796830,U.S.
2025-04-02,ANDROID,RMG,4438149,714384,U.S.
2025-04-02,IOS,Sportsbetting,10913353,1872468,U.S.
2025-04-02,ANDROID,Sportsbetting,3199929,724901,U.S.
2025-04-03,IOS,RMG,4023759,823597,U.S.
2025-04-03,ANDROID,RMG,4438149,725015,U.S.
2025-04-03,IOS,Sportsbetting,10913353,1998634,U.S.
2025-04-03,ANDROID,Sportsbetting,3199929,753592,U.S.
2025-04-04,IOS,RMG,4023759,773436,U.S.
2025-04-04,ANDROID,RMG,4438149,704454,U.S.
2025-04-04,IOS,Sportsbetting,10913353,2217406,U.S.
2025-04-04,ANDROID,Sportsbetting,3199929,754189,U.S.
2025-04-05,IOS,RMG,4023759,865878,U.S.
2025-04-05,ANDROID,RMG,4438149,714774,U.S.
2025-04-05,IOS,Sportsbetting,10913353,2164673,U.S.
2025-04-05,ANDROID,Sportsbetting,3199929,838817,U.S.
2025-04-06,IOS,RMG,4023759,822199,U.S.
